Date,timeStamp,Type,amount,price,pnl,net_position
2024-10-31 14:22:47,1730384567,SELL,1117.936492937837,2575.9050679716256,-787133.4189866286,-1117.936492937837
2024-10-31 14:28:59,1730384939,BUY,224.2148364479976,2568.69556309481,159485.00798132533,-893.7216564898395
2024-10-31 14:30:47,1730385047,BUY,896.3147426768525,2570.2563090559047,636153.7336986586,2.593086187013
2024-10-31 14:35:47,1730385347,SELL,112.052974712422,2567.992090468799,-79782.60427969169,-109.459888525409
2024-10-31 14:36:59,1730385419,SELL,60.508606344707886,2567.1154922837763,-43135.648045533526,-169.9684948701169
2024-10-31 14:36:59,1730385419,SELL,705.9337406882585,2567.115492277166,-503249.2272025574,-875.9022355583754
2024-10-31 14:37:11,1730385431,SELL,24.20344253788316,2566.9477198855457,-17258.31988781343,-900.1056780962585
2024-10-31 14:37:11,1730385431,SELL,28.802096620080956,2566.947719856382,-20537.400667337963,-928.9077747163395
2024-10-31 14:37:23,1730385443,SELL,189.02888622086743,2566.811054163833,-134813.31209298281,-1117.9366609372069
2024-10-31 14:45:35,1730385935,BUY,292.3951257505232,2557.860269579619,211150.13728036053,-825.5415351866836
2024-10-31 14:45:35,1730385935,BUY,337.378991250694,2557.8602695796185,243634.77378509674,-488.1625439359896
2024-10-31 14:45:59,1730385959,BUY,164.9374839932544,2557.912317319298,119099.32560085334,-323.22505994273524
2024-10-31 14:46:11,1730385971,BUY,164.93543754590854,2557.9440547854883,119092.61325355897,-158.2896223968267
2024-10-31 14:46:23,1730385983,BUY,164.9337676452652,2557.969953141439,119087.13597844879,6.644145248438491
2024-10-31 16:08:59,1730390939,SELL,112.45844283961428,2556.7572184692917,-81334.75700387491,-105.81429759117579
2024-10-31 16:09:23,1730390963,SELL,674.7506570376859,2556.613550585475,-488105.48202225025,-780.5649546288616
2024-10-31 16:15:11,1730391311,SELL,13.83238846927256,2553.9011213771823,-10043.681755960635,-794.3973430981342
2024-10-31 16:15:11,1730391311,SELL,20.24251971113057,2553.9011213892322,-14698.07086213749,-814.6398628092647
2024-10-31 16:15:23,1730391323,SELL,78.85810928799434,2553.191919853102,-57314.71101417702,-893.4979720972591
2024-10-31 16:15:23,1730391323,SELL,78.85810928799434,2553.191919853102,-57314.71101417702,-972.3560813852534
2024-10-31 16:15:35,1730391335,SELL,101.10014011281326,2552.4916024057443,-73551.20092817569,-1073.4562214980667
2024-10-31 16:15:35,1730391335,SELL,44.48406164963784,2552.491602414736,-32362.528407997313,-1117.9402831477046
2024-10-31 16:28:59,1730392139,BUY,675.6695880522218,2552.0566557344105,491849.17953291145,-442.2706950954828
2024-10-31 16:29:59,1730392199,BUY,27.021242203453173,2552.5800128161945,19655.79165683147,-415.2494528920296
2024-10-31 16:30:23,1730392223,BUY,42.33037444189088,2552.755188956298,30784.54516162674,-372.9190784501387
2024-10-31 16:32:11,1730392331,BUY,22.85573471805805,2553.053119657398,16614.905050811758,-350.0633437320807
2024-10-31 16:33:47,1730392427,BUY,136.00582648571893,2554.2166025400165,98710.7708186669,-214.05751724636175
2024-10-31 16:33:59,1730392439,BUY,9.661279662198435,2554.8226118095195,7006.141551833906,-204.39623758416332
2024-10-31 16:34:11,1730392451,BUY,14.849787031749804,2555.430941188959,10759.696212867359,-189.54645055241352
2024-10-31 16:34:11,1730392451,BUY,12.728388884524684,2555.4309411889594,9222.596754007818,-176.81806166788883
2024-10-31 16:34:11,1730392451,BUY,12.728388884524684,2555.4309411889594,9222.596754007818,-164.08967278336414
2024-10-31 16:34:23,1730392463,BUY,80.59387869005694,2556.0413396062904,58346.63645091054,-83.4957940933072
2024-10-31 16:34:23,1730392463,BUY,80.59387869005694,2556.0413396062904,58346.63645091054,-2.901915403250257
2024-10-31 16:34:35,1730392475,BUY,5.49603230169476,2556.6545727300554,3975.529833458144,2.5941168984445033
2024-10-31 16:35:11,1730392511,BUY,5.104021539547079,2557.5864262826726,3687.214440620932,7.698138437991583
2024-11-05 23:17:47,1730848667,SELL,420.0,2430.686710990476,-356711.581376307,-412.3018615620084
2024-11-05 23:17:47,1730848667,SELL,60.0,2430.6867110000003,-50958.79733890098,-472.3018615620084
2024-11-05 23:18:47,1730848727,SELL,322.98055106293424,2430.3951515676404,-274405.8421265083,-795.2824126249427
2024-11-05 23:19:23,1730848763,SELL,30.68315235097876,2429.9656175197933,-26081.734460648313,-825.9655649759214
2024-11-05 23:19:59,1730848799,SELL,31.86041645960316,2429.525954067335,-27096.457290914794,-857.8259814355246
2024-11-05 23:20:47,1730848847,SELL,30.731563905777577,2429.1497198411503,-26147.959758387544,-888.5575453413021
2024-11-05 23:21:23,1730848883,SELL,22.97054183465748,2428.9244616694064,-19549.66625725579,-911.5280871759596
2024-11-05 23:21:59,1730848919,SELL,20.673487651191728,2428.8048385055886,-17597.17265953019,-932.2015748271514
2024-11-05 23:23:11,1730848991,SELL,37.21227777214512,2428.68039178861,-31679.541732954393,-969.4138525992965
2024-11-05 23:23:35,1730849015,SELL,13.991816442326565,2428.6405978143043,-11912.064481574847,-983.4056690416231
2024-11-05 23:23:59,1730849039,SELL,11.88,2428.0906858585854,-10120.682651782403,-995.2856690416231
2024-11-05 23:23:59,1730849039,SELL,24.0,2428.0906857916666,-20445.8235405604,-1019.2856690416231
