Date,timeStamp,Type,amount,price,pnl,net_position
2024-11-08 02:09:23,1731031763,BUY,90.35950753325378,2928.9999999900365,17258.665929877374,90.35950753325378
2024-11-08 02:09:23,1731031763,BUY,52.18029660845804,2928.999999996673,9966.436646686878,142.5398041417118
2024-11-08 02:09:23,1731031763,BUY,208.4242075638085,2928.999999998104,39809.02362230618,350.9640117055203
2024-11-08 02:09:23,1731031763,BUY,32.07079354040346,2928.9999999737543,6125.521563554119,383.03480524592374
2024-11-08 02:09:23,1731031763,BUY,25.32342946723265,2928.999999979291,4836.775025998546,408.3582347131564
2024-11-08 02:09:23,1731031763,BUY,241.30433713212585,2928.99999999587,46089.12836686314,649.6625718452822
2024-11-08 02:09:23,1731031763,BUY,102.74858719853997,2928.9999999949046,19624.980144216424,752.4111590438222
2024-11-08 02:09:47,1731031787,BUY,14.783452386598052,2928.9999999766164,2823.6394045703973,767.1946114304202
2024-11-08 02:09:47,1731031787,BUY,28.16972178817213,2928.9999999802562,5380.416859018695,795.3643332185924
2024-11-08 02:10:11,1731031811,BUY,54.67976929142581,2928.9999999892793,10443.835929273186,850.0441025100182
2024-11-08 02:10:11,1731031811,BUY,28.16972178817213,2928.9999999802562,5380.416859018695,878.2138242981904
2024-11-08 02:10:11,1731031811,BUY,28.16972178817213,2928.9999999802562,5380.416859018695,906.3835460863626
2024-11-08 02:10:23,1731031823,BUY,14.790881232516826,2928.999999997175,2825.058313836164,921.1744273188795
2024-11-08 02:10:23,1731031823,BUY,5.285035209228013,2928.9999998431704,1009.4417252138575,926.4594625281075
2024-11-08 02:10:23,1731031823,BUY,28.16972178817213,2928.9999999802562,5380.416859018695,954.6291843162796
2024-11-08 02:12:59,1731031979,BUY,0.21191185806544,3033.0121771737745,18.433751141015232,954.8410961743451
2024-11-10 03:35:35,1731209735,BUY,28.54696297290981,3141.879885545588,-624.604285640987,983.3880591472549
2024-11-10 03:35:35,1731209735,BUY,14.733916373114742,3141.879885545587,-322.376405492109,998.1219755203697
2024-11-10 03:35:59,1731209759,BUY,52.65527088879857,3141.883629758205,-1152.2884587025815,1050.7772464091684
2024-11-10 03:35:59,1731209759,BUY,736.6949407334125,3141.883629758205,-16121.55940825818,1787.4721871425809
2024-11-10 03:36:11,1731209771,BUY,5.294248727793336,3141.889246093863,-115.88711386334067,1792.7664358703742
2024-11-10 03:41:35,1731210095,BUY,31.916757666205157,3143.5022770259075,-750.1164839277398,1824.6831935365792
2024-11-10 03:41:59,1731210119,BUY,50.9563436102422,3145.2029490747486,-1284.2501386127838,1875.6395371468213
2024-11-10 05:19:23,1731215963,SELL,9.208453933839,3193.973764468661,681.1840034286123,1866.4310832129822
2024-11-10 05:19:23,1731215963,SELL,469.607673933839,3193.97376436254,34738.64746574052,1396.823409279143
2024-11-10 05:19:35,1731215975,SELL,2.20991156066161,3193.97471403192,163.47757597727355,1394.6134977184815
2024-11-10 05:19:35,1731215975,SELL,26.51893872793932,3193.9747139565025,1961.7309097272887,1368.0945589905423
2024-11-10 05:19:35,1731215975,SELL,220.991156066161,3193.974713950469,16347.75757972737,1147.1034029243813
