dateTime,blockNumber,timeStamp,hash,from,to,value,ActualValue,tokenName,tokenSymbol
2024-12-31 17:47:47,21524037,1735667267,0xbc571503b425a1d8ef939dbd19ceb0430c43be6a4722c5a32eab0407cbc443e7,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,0x4d5f47fa6a74757f35c14fd3a6ef8e3c9bc514e8,727000000000000000000,727.0,Wrapped Ether,WETH
2024-12-31 17:54:35,21524071,1735667675,0x49629b1ff03ce6ea191d88c3711135c5ea0d5409972fd02bbe16cb474f882233,0x0000000000000000000000000000000000000000,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,105104070,105.10407,Aave Ethereum USDT,aEthUSDT
2024-12-31 17:54:35,21524071,1735667675,0x49629b1ff03ce6ea191d88c3711135c5ea0d5409972fd02bbe16cb474f882233,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,0x6aa7a8539543210563af6cf575cc5079b194d0c8,183583400000,183583.4,Aave Ethereum USDT,aEthUSDT
2024-12-31 17:54:35,21524071,1735667675,0x49629b1ff03ce6ea191d88c3711135c5ea0d5409972fd02bbe16cb474f882233,0x0000000000000000000000000000000000000000,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,1225242990,1.22524299e-09,Aave Ethereum WETH,aEthWETH
2024-12-31 17:54:35,21524071,1735667675,0x49629b1ff03ce6ea191d88c3711135c5ea0d5409972fd02bbe16cb474f882233,0xad3b67bca8935cb510c8d18bd45f0b94f54a968f,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,54669271069587089759,54.66927106958709,Aave Ethereum WETH,aEthWETH
2024-12-31 18:01:23,21524105,1735668083,0x3f61d068a3aa256782df6517dc478b42475527ee8113901ede4931bd5864a29f,0x0000000000000000000000000000000000000000,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,2983865,2.983865,Aave Ethereum USDT,aEthUSDT
2024-12-31 18:01:23,21524105,1735668083,0x3f61d068a3aa256782df6517dc478b42475527ee8113901ede4931bd5864a29f,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,0x00000688768803bbd44095770895ad27ad6b0d95,165225060000,165225.06,Aave Ethereum USDT,aEthUSDT
2024-12-31 18:01:23,21524105,1735668083,0x3f61d068a3aa256782df6517dc478b42475527ee8113901ede4931bd5864a29f,0x0000000000000000000000000000000000000000,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,13248683699411,1.3248683699411e-05,Aave Ethereum WETH,aEthWETH
2024-12-31 18:01:23,21524105,1735668083,0x3f61d068a3aa256782df6517dc478b42475527ee8113901ede4931bd5864a29f,0x00000688768803bbd44095770895ad27ad6b0d95,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,49089729303404337516,49.08972930340434,Aave Ethereum WETH,aEthWETH
2024-12-31 18:01:35,21524106,1735668095,0x7f0fc1adc9fc14c4ceb37d5cadd7d63dfbe035f16b2222879e5a032c69be04b2,0x0000000000000000000000000000000000000000,0x2c89a2ee92b9870f55989b4132a58c0e85222d86,83169,0.083169,Aave Ethereum USDT,aEthUSDT
