dateTime,blockNumber,timeStamp,hash,from,to,ActualValue,tokenName,tokenSymbol
2024-09-29 15:28:59,20857196,1727623739,0xb591204a83d82f18f072aeb55f6c5427952b03e01935f6753df424270e1a1d8b,0xa8c1c98aaf99a5dfc907d61b892b2ad624901185,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,345.2447369651092,Wrapped Ether,WETH
2024-09-29 15:28:59,20857196,1727623739,0x69dff7e50d19f1e82dc2976d13618fcbcc1e78880752178a01bda4619c6aab39,0xd5e74de4385ef0eb1bb4db05a6a504f04d92e79d,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,110.47831582886502,Wrapped Ether,WETH
2024-09-29 15:28:59,20857196,1727623739,0xe431a43bff232181162271dbb5c0d0086efb8dfc1a4d3ee929e3740053a79d42,0xa9048585166f4f7c4589ade19567bb538035ed36,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,103.57342108941998,Wrapped Ether,WETH
2024-09-29 15:28:59,20857196,1727623739,0x69dff7e50d19f1e82dc2976d13618fcbcc1e78880752178a01bda4619c6aab39,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,0xd5e74de4385ef0eb1bb4db05a6a504f04d92e79d,293875.704842,Tether USD,USDT
2024-09-29 15:28:59,20857196,1727623739,0xd9c13059714f4ff1dde4cadb6b9cf774288e3b20bf252fb3dce55545e63b0f54,0xd5e74de4385ef0eb1bb4db05a6a504f04d92e79d,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,70.77517107771394,Wrapped Ether,WETH
2024-09-29 15:28:59,20857196,1727623739,0xd9c13059714f4ff1dde4cadb6b9cf774288e3b20bf252fb3dce55545e63b0f54,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,0xd5e74de4385ef0eb1bb4db05a6a504f04d92e79d,188264.123414,Tether USD,USDT
2024-09-29 15:29:11,20857197,1727623751,0xb0d5a647572c6920b0704e04ea70f5f2db2a407e1f106320fd3fead76e5c7b2d,0x5b93d80da1a359340d1f339fb574bdc56763f995,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,236.97709214375044,Wrapped Ether,WETH
2024-09-29 15:29:11,20857197,1727623751,0xb0d5a647572c6920b0704e04ea70f5f2db2a407e1f106320fd3fead76e5c7b2d,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,0x6482e8fb42130b3cce53096bb035ebe79435e2d4.0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,630382.1961759999,Tether USD,USDT
2024-09-29 15:29:11,20857197,1727623751,0x3d1afa60602a14282c7d57654ee05e42dce935abee9d225006ab1af53fdb23de,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,0xd5e74de4385ef0eb1bb4db05a6a504f04d92e79d,197447.73919,Tether USD,USDT
2024-09-29 15:29:11,20857197,1727623751,0x3d1afa60602a14282c7d57654ee05e42dce935abee9d225006ab1af53fdb23de,0xd5e74de4385ef0eb1bb4db05a6a504f04d92e79d,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,74.22574966019519,Wrapped Ether,WETH
