dateTime,blockNumber,timeStamp,hash,from,to,ActualValue,tokenName,tokenSymbol
2024-11-06 07:48:23,21127220,1730879303,0x7be8cb8006c2d27ed910f9a3dc297a48cd73f0739a3fd9c9b5f0e5d0ff09bedb,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,0x6aa7a8539543210563af6cf575cc5079b194d0c8,112.4228742,Aave Ethereum WETH,aEthWETH
2024-11-06 07:48:23,21127220,1730879303,0x7be8cb8006c2d27ed910f9a3dc297a48cd73f0739a3fd9c9b5f0e5d0ff09bedb,0xad3b67bca8935cb510c8d18bd45f0b94f54a968f,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,291905.677127,Aave Ethereum USDT,aEthUSDT
2024-11-06 07:49:23,21127225,1730879363,0x7850f51678123181eb08e5b1c2b8eb1cbb3e29774d16bf974b534b19a6fcbb8e,0x0b8a49d816cc709b6eadb09498030ae3416b66dc,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,437605.970264,Aave Ethereum USDT,aEthUSDT
2024-11-06 07:49:23,21127225,1730879363,0x7850f51678123181eb08e5b1c2b8eb1cbb3e29774d16bf974b534b19a6fcbb8e,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,0x3451b6b219478037a1ac572706627fc2bda1e812,168.63431129999998,Aave Ethereum WETH,aEthWETH
2024-11-06 07:50:47,21127232,1730879447,0x0cd550e6882a8a58bc8d04aed52191444a45ea0d332c25ff58791dfdb80e5c56,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,0x3451b6b219478037a1ac572706627fc2bda1e812,843.1715565,Aave Ethereum WETH,aEthWETH
2024-11-06 07:50:47,21127232,1730879447,0x0cd550e6882a8a58bc8d04aed52191444a45ea0d332c25ff58791dfdb80e5c56,0x0b8a49d816cc709b6eadb09498030ae3416b66dc,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,2186613.37637,Aave Ethereum USDT,aEthUSDT
2024-11-06 07:52:59,21127243,1730879579,0x3bd9d4d6fae816eeec42fe58676ce89a5b3ee1afa838df1774ecc67bc307b109,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,0x6aa7a8539543210563af6cf575cc5079b194d0c8,112.4230302,Aave Ethereum WETH,aEthWETH
2024-11-06 07:52:59,21127243,1730879579,0x3bd9d4d6fae816eeec42fe58676ce89a5b3ee1afa838df1774ecc67bc307b109,0xad3b67bca8935cb510c8d18bd45f0b94f54a968f,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,292381.478805,Aave Ethereum USDT,aEthUSDT
2024-11-06 07:53:47,21127247,1730879627,0x4e27b9728869de855adf621beac9dbb9c478f651796c2876de32e6e3ae195801,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,0xd5e74de4385ef0eb1bb4db05a6a504f04d92e79d,101.18072718,Aave Ethereum WETH,aEthWETH
2024-11-06 07:53:47,21127247,1730879627,0x4e27b9728869de855adf621beac9dbb9c478f651796c2876de32e6e3ae195801,0xd5e74de4385ef0eb1bb4db05a6a504f04d92e79d,0x6c2a355929ee1262305e385ad49b84fe5f5a4777,263139.678626,Aave Ethereum USDT,aEthUSDT
