date,volume
2023-04-10,20863379
2023-04-11,68152788
2023-04-12,74581311
2023-04-13,51211870
2023-04-14,59331640
2023-04-15,25985236
2023-04-16,31942882
2023-04-17,55902537
2023-04-18,41816593
2023-04-19,57196010
2023-04-20,52416195
2023-04-21,42199842
2023-04-22,21255793
2023-04-23,26435057
2023-04-24,29952171
2023-04-25,29821420
2023-04-26,45858170
2023-04-27,40982870
2023-04-28,36905570
2023-04-29,34548034
2023-04-30,34583790
2023-05-01,39867566
2023-05-02,24053707
2023-05-03,40949281
2023-05-04,41437400
2023-05-05,56607146
2023-05-06,76323634
2023-05-07,46619594
2023-05-08,79594490
2023-05-09,40428682
2023-05-10,59384617
2023-05-11,52940842
2023-05-12,39154478
2023-05-13,32072979
2023-05-14,18566500
2023-05-15,36443415
2023-05-16,26202043
2023-05-17,39356081
2023-05-18,31665072
2023-05-19,20928750
2023-05-20,15674578
2023-05-21,18043987
2023-05-22,24034708
2023-05-23,532936524
2023-05-24,55006790
2023-05-25,30189755
2023-05-26,17618075
2023-05-27,24623092
2023-05-28,32154270
2023-05-29,537109320
2023-05-30,37581434
2023-05-31,45213227
2023-06-01,37824718
2023-06-02,21497228
2023-06-03,23562776
2023-06-04,29880241
2023-06-05,59862473
2023-06-06,45023644
2023-06-07,59103468
2023-06-08,36415330
2023-06-09,42406040
2023-06-10,113799349
2023-06-11,34980093
2023-06-12,31384057
2023-06-13,30743702
2023-06-14,302764676
2023-06-15,36747110
2023-06-16,23304538
2023-06-17,17453869
2023-06-18,17202696
2023-06-19,23830785
2023-06-20,24459692
2023-06-21,32629223
2023-06-22,27411866
2023-06-23,34059869
2023-06-24,25776419
2023-06-25,25880634
2023-06-26,21401395
2023-06-27,22281680
2023-06-28,30342297
2023-06-29,52760569
2023-06-30,112364967
2023-07-01,30618598
2023-07-02,49070321
2023-07-03,30751048
2023-07-04,35293988
2023-07-05,30513618
2023-07-06,96489370
2023-07-07,90644415
2023-07-08,58896764
2023-07-09,34213789
2023-07-10,51975302
2023-07-11,38862111
2023-07-12,45949039
2023-07-13,105527366
2023-07-14,174471279
2023-07-15,105636505
2023-07-16,83761679
2023-07-17,68659225
2023-07-18,52697483
2023-07-19,54854091
2023-07-20,46580240
2023-07-21,33996912
2023-07-22,29223454
2023-07-23,22387952
2023-07-24,41217660
2023-07-25,30716570
2023-07-26,60781163
2023-07-27,39903367
2023-07-28,26914760
2023-07-29,18819220
2023-07-30,22151337
2023-07-31,65247804
2023-08-01,46551246
2023-08-02,48325903
2023-08-03,35747247
2023-08-04,34789752
2023-08-05,22515974
2023-08-06,29836893
2023-08-07,39585853
2023-08-08,51834905
2023-08-09,47897984
2023-08-10,34699202
2023-08-11,26201275
2023-08-12,20305416
2023-08-13,20852868
2023-08-14,28839983
2023-08-15,33816564
2023-08-16,47743044
2023-08-17,80759858
2023-08-18,47320640
2023-08-19,24716162
2023-08-20,21216653
2023-08-21,29897875
2023-08-22,37447713
2023-08-23,36038447
2023-08-24,34102919
2023-08-25,30186453
2023-08-26,16443353
2023-08-27,18133673
2023-08-28,21901930
2023-08-29,49749980
2023-08-30,29050850
2023-08-31,34430699
2023-09-01,22739137
2023-09-02,18725647
2023-09-03,15592071
2023-09-04,21041637
2023-09-05,33765788
2023-09-06,34445924
2023-09-07,18963253
2023-09-08,18731915
2023-09-09,14937491
2023-09-10,44272255
2023-09-11,51814383
2023-09-12,43994518
2023-09-13,41906632
2023-09-14,38094708
2023-09-15,30933237
2023-09-16,26643112
2023-09-17,17839922
2023-09-18,34049881
2023-09-19,31518502
2023-09-20,38236279
2023-09-21,46757422
2023-09-22,23257763
2023-09-23,13235148
2023-09-24,16067131
2023-09-25,20763298
2023-09-26,19247597
2023-09-27,296311981
2023-09-28,298644428
2023-09-29,307276644
2023-09-30,308825405
2023-10-01,323465845
2023-10-02,336274217
2023-10-03,331776652
2023-10-04,60257198
2023-10-05,41387394
2023-10-06,82117230
2023-10-07,32961922
2023-10-08,36324017
2023-10-09,52863023
2023-10-10,34426258
2023-10-11,40295274
2023-10-12,38009776
2023-10-13,36729721
2023-10-14,23741877
2023-10-15,20747562
2023-10-16,85889635
2023-10-17,59764751
2023-10-18,33159043
2023-10-19,53982430
2023-10-20,95672797
2023-10-21,100202497
2023-10-22,63553690
2023-10-23,130134670
2023-10-24,149860758
2023-10-25,149749252
2023-10-26,95371533
2023-10-27,81030656
2023-10-28,37045446
2023-10-29,54145078
2023-10-30,86085078
2023-10-31,118592462
2023-11-01,320839241
2023-11-02,263248715
2023-11-03,141618272
2023-11-04,115999150
2023-11-05,84064455
2023-11-06,89079917
2023-11-07,150848693
2023-11-08,104592508
2023-11-09,305456421
2023-11-10,389547966
2023-11-11,491824223
2023-11-12,302159962
2023-11-13,336122797
2023-11-14,429668545
2023-11-15,338682054
2023-11-16,428343731
2023-11-17,343358813
2023-11-18,219017283
2023-11-19,265281931
2023-11-20,419424802
2023-11-21,382724542
2023-11-22,356393555
2023-11-23,253139104
2023-11-24,217267621
2023-11-25,190955741
2023-11-26,193047726
2023-11-27,237097264
2023-11-28,223539716
2023-11-29,264345026
2023-11-30,221610552
2023-12-01,201655050
2023-12-02,245948220
2023-12-03,236523311
2023-12-04,406717520
2023-12-05,339078637
2023-12-06,483851496
2023-12-07,813300709
2023-12-08,924084584
2023-12-09,775468733
2023-12-10,500863632
2023-12-11,801860638
2023-12-12,767928030
2023-12-13,575968787
2023-12-14,843310197
2023-12-15,1464775729
2023-12-16,868742374
2023-12-17,770340008
2023-12-18,969036351
2023-12-19,932766627
2023-12-20,1209793835
2023-12-21,1554290484
2023-12-22,2606616942
2023-12-23,1216868051
2023-12-24,1396664527
2023-12-25,1354661834
2023-12-26,1447154533
2023-12-27,1172979614
2023-12-28,1143425873
2023-12-29,979314479
2023-12-30,589221654
2023-12-31,544507837
2024-01-01,545716875
2024-01-02,776853560
2024-01-03,919489122
2024-01-04,683588615
2024-01-05,1146577769
2024-01-06,583290569
2024-01-07,459518461
2024-01-08,705075126
2024-01-09,807740347
2024-01-10,833698896
2024-01-11,887106805
2024-01-12,689975067
2024-01-13,581207801
2024-01-14,706805314
2024-01-15,615031547
2024-01-16,577110774
2024-01-17,823332486
2024-01-18,898336531
2024-01-19,740736869
2024-01-20,570604466
2024-01-21,536232987
2024-01-22,762736444
2024-01-23,747971455
2024-01-24,527834415
2024-01-25,554127791
2024-01-26,654223837
2024-01-27,495479554
2024-01-28,704749650
2024-01-29,795754736
2024-01-30,853171943
2024-01-31,1460536919
2024-02-01,1148774734
2024-02-02,877821993
2024-02-03,549844664
2024-02-04,566066547
2024-02-05,608163598
2024-02-06,501825561
2024-02-07,731719515
2024-02-08,696957028
2024-02-09,750564789
2024-02-10,560549825
2024-02-11,517026982
2024-02-12,795044811
2024-02-13,779388417
2024-02-14,780734843
2024-02-15,833777369
2024-02-16,717075801
2024-02-17,536210190
2024-02-18,590328991
2024-02-19,656141259
2024-02-20,765426977
2024-02-21,711345116
2024-02-22,620382843
2024-02-23,655228579
2024-02-24,512643526
2024-02-25,472480596
2024-02-26,866512586
2024-02-27,1133580931
2024-02-28,1663745290
2024-02-29,1988733197
2024-03-01,1875146739
2024-03-02,1639328652
2024-03-03,2078845615
2024-03-04,2487265566
2024-03-05,2852874137
2024-03-06,2317603426
2024-03-07,2257532608
2024-03-08,1852184207
2024-03-09,1308219818
2024-03-10,1413059173
2024-03-11,1515463690
2024-03-12,1458460052
2024-03-13,1678238499
2024-03-14,2350320490
2024-03-15,3796802038
2024-03-16,3487434317
2024-03-17,3168521250
2024-03-18,3299822021
2024-03-19,3377546627
2024-03-20,2448311729
2024-03-21,1685492617
2024-03-22,1356602637
2024-03-23,877414936
2024-03-24,851621252
2024-03-25,1429299567
2024-03-26,1226002192
2024-03-27,1011129366
2024-03-28,1275088421
2024-03-29,1258215553
2024-03-30,1225015508
2024-03-31,939771481
2024-04-01,1225726279
2024-04-02,1407492796
2024-04-03,1666907025
2024-04-04,1464949482
2024-04-05,1267719544
2024-04-06,841967318
2024-04-07,830722372
2024-04-08,1196654075
2024-04-09,962869460
2024-04-10,994237961
2024-04-11,962756769
2024-04-12,1405816783
2024-04-13,1579416282
2024-04-14,1410227314
2024-04-15,1194410255
2024-04-16,1198474052
2024-04-17,1090070323
2024-04-18,1047444104
2024-04-19,1283194961
2024-04-20,1111457853
2024-04-21,1442922001
2024-04-22,1435694052
2024-04-23,1202431395
2024-04-24,1663720630
2024-04-25,1019178328
2024-04-26,886577703
2024-04-27,879988738
2024-04-28,812269103
2024-04-29,848851665
2024-04-30,967208957
2024-05-01,1293069201
2024-05-02,1391523371
2024-05-03,1302611332
2024-05-04,1015408140
2024-05-05,901913424
2024-05-06,1051409982
2024-05-07,1156748520
2024-05-08,1326340763
2024-05-09,1075743511
2024-05-10,943540854
2024-05-11,560396042
2024-05-12,637106318
2024-05-13,951524930
2024-05-14,1240381620
2024-05-15,1216299793
2024-05-16,1222814063
2024-05-17,1072697092
2024-05-18,1085083853
2024-05-19,901931853
2024-05-20,1048990977
2024-05-21,1437208238
2024-05-22,1226805190
2024-05-23,1423276737
2024-05-24,1107265296
2024-05-25,828341755
2024-05-26,834290391
2024-05-27,1116596874
2024-05-28,1485811492
2024-05-29,1371411406
2024-05-30,1312280672
2024-05-31,696637099
2024-06-01,575459775
2024-06-02,751119397
2024-06-03,1110707336
2024-06-04,1036271467
2024-06-05,1119007575
2024-06-06,1183404703
2024-06-07,2887883911
2024-06-08,1735276706
2024-06-09,1113623582
2024-06-10,1270252389
2024-06-11,1700882938
2024-06-12,1722085634
2024-06-13,1732217779
2024-06-14,1497939796
2024-06-15,874940239
2024-06-16,1024146572
2024-06-17,1555686603
2024-06-18,2285131436
2024-06-19,1375970740
2024-06-20,1322286454
2024-06-21,1165188848
2024-06-22,913129403
2024-06-23,721245866
2024-06-24,1563613452
2024-06-25,1351165747
2024-06-26,1039322078
2024-06-27,1366093035
2024-06-28,1147632392
2024-06-29,585382073
2024-06-30,849102402
2024-07-01,1076529819
2024-07-02,1144939252
2024-07-03,1407275260
2024-07-04,2196173890
2024-07-05,2335192616
2024-07-06,1811551971
2024-07-07,1770545449
2024-07-08,2395153635
2024-07-09,2098753579
2024-07-10,1828415093
2024-07-11,1833440534
2024-07-12,1589313095
2024-07-13,1537152123
2024-07-14,2023283123
2024-07-15,2049854623
2024-07-16,2007589556
2024-07-17,1683667457
2024-07-18,1869130197
2024-07-19,2539255035
2024-07-20,1734209637
2024-07-21,2247628681
2024-07-22,1194978731
2024-07-23,1513541103
2024-07-24,1644786511
2024-07-25,1829894475
2024-07-26,1209197431
2024-07-27,1861829406
2024-07-28,1876544384
2024-07-29,1611892363
2024-07-30,1454972845
2024-07-31,1453561617
2024-08-01,1590505816
2024-08-02,1180258093
2024-08-03,1119512749
2024-08-04,2759046142
2024-08-05,3300720347
2024-08-06,1839237291
2024-08-07,1682821991
2024-08-08,1471560150
2024-08-09,979751039
2024-08-10,904504707
2024-08-11,1317471690
2024-08-12,1177407950
2024-08-13,1077276328
2024-08-14,1126250131
2024-08-15,1174618935
2024-08-16,645686445
2024-08-17,647557351
2024-08-18,5634131246
2024-08-19,1403960034
2024-08-20,842737374
2024-08-21,703761589
2024-08-22,860410514
2024-08-23,855818646
2024-08-24,729877053
2024-08-25,996954346
2024-08-26,1029596411
2024-08-27,1071621055
2024-08-28,874447669
2024-08-29,749688575
2024-08-30,451452453
2024-08-31,538471256
2024-09-01,704512519
2024-09-02,685771774
2024-09-03,813767692
2024-09-04,854589132
2024-09-05,1009631603
2024-09-06,739424680
2024-09-07,507743475
2024-09-08,715958765
2024-09-09,702102661
2024-09-10,733896552
2024-09-11,719304193
2024-09-12,724365213
2024-09-13,576741673
2024-09-14,412313671
2024-09-15,574930466
2024-09-16,605467137
2024-09-17,800624937
2024-09-18,924353630
2024-09-19,1017310767
2024-09-20,741860780
2024-09-21,526004904
2024-09-22,790397864
2024-09-23,1044374965
2024-09-24,985796878
2024-09-25,1188398742
2024-09-26,1346013668
2024-09-27,1082044548
2024-09-28,1118266112
2024-09-29,1224076109
2024-09-30,1553094576
2024-10-01,1558735343
2024-10-02,1244337766
2024-10-03,1164051174
2024-10-04,917567581
2024-10-05,835969804
2024-10-06,1235375812
2024-10-07,1269663554
2024-10-08,1261514408
2024-10-09,1129068334
2024-10-10,1165089204
2024-10-11,1161909266
2024-10-12,1279480400
2024-10-13,1666839731
2024-10-14,2009538187
2024-10-15,1864140150
2024-10-16,1626360748
2024-10-17,1609573909
2024-10-18,1909559191
2024-10-19,1689447133
2024-10-20,2337816800
2024-10-21,2156081056
2024-10-22,2439147857
2024-10-23,2821696419
2024-10-24,2505134378
2024-10-25,2147691965
2024-10-26,1930855242
2024-10-27,1892264348
2024-10-28,2172261152
2024-10-29,1806989489
2024-10-30,1753148794
2024-10-31,1936429158
2024-11-01,1717197480
2024-11-02,1676232352
2024-11-03,1615870411
2024-11-04,1688639684
2024-11-05,2443328186
2024-11-06,2576202276
2024-11-07,2405685012
2024-11-08,1914233516
2024-11-09,2564518984
2024-11-10,4552251446
2024-11-11,5137525952
2024-11-12,6884063486
2024-11-13,6666554346
2024-11-14,5714671819
2024-11-15,4969727060
2024-11-16,5928520333
2024-11-17,6305837835
2024-11-18,7147786312
2024-11-19,6380429070
2024-11-20,6958417972
2024-11-21,5952989286
2024-11-22,5079937441
2024-11-23,4855243230
2024-11-24,5056288669
2024-11-25,4886470619
2024-11-26,5087562496
2024-11-27,4294741113
2024-11-28,3473616154
2024-11-29,2882340108
2024-11-30,2919148738
2024-12-01,4319075975
2024-12-02,5286084089
2024-12-03,4691251013
2024-12-04,5395273829
2024-12-05,4666764332
2024-12-06,3624097348
2024-12-07,2920718267
2024-12-08,4352579713
2024-12-09,5724087130
2024-12-10,5282360660
2024-12-11,4262835020
2024-12-12,3873511222
2024-12-13,3360711711
2024-12-14,2975082451
2024-12-15,3028199264
2024-12-16,3038844171
