date,price
2025-01-11,188.07
2025-01-12,188.53
2025-01-13,182.84
2025-01-14,187.56
2025-01-15,205.87
2025-01-16,211.15
2025-01-17,219.55
2025-01-18,261.98
2025-01-19,252.95
2025-01-20,242.05
2025-01-21,250.36
2025-01-22,257.3
2025-01-23,253.08
2025-01-24,253.37
2025-01-25,256.46
2025-01-26,240.51
2025-01-27,234.87
2025-01-28,227.03
2025-01-29,228.15
2025-01-30,238.31
2025-01-31,231.74
2025-02-01,212.96
2025-02-02,203.48
2025-02-03,216.31
2025-02-04,203.81
