date,fee
2023-03-13,77020
2023-03-14,70555
2023-03-15,66149
2023-03-16,58227
2023-03-17,67804
2023-03-18,73143
2023-03-19,59098
2023-03-20,79881
2023-03-21,70439
2023-03-22,1109937
2023-03-23,57648
2023-03-24,1101496
2023-03-25,1097040
2023-03-26,1097890
2023-03-27,50103
2023-03-28,49259
2023-03-29,1095904
2023-03-30,52205
2023-03-31,50478
2023-04-01,48722
2023-04-02,53237
2023-04-03,53091
2023-04-04,48415
2023-04-05,47366
2023-04-06,50032
2023-04-07,45830
2023-04-08,46912
2023-04-09,46816
2023-04-10,49883
2023-04-11,70445
2023-04-12,81760
2023-04-13,74103
2023-04-14,71125
2023-04-15,57515
2023-04-16,60390
2023-04-17,71536
2023-04-18,63510
2023-04-19,72020
2023-04-20,62948
2023-04-21,59995
2023-04-22,52937
2023-04-23,52059
2023-04-24,55999
2023-04-25,58887
2023-04-26,58239
2023-04-27,61367
2023-04-28,60163
2023-04-29,61832
2023-04-30,58129
2023-05-01,65446
2023-05-02,54303
2023-05-03,59420
2023-05-04,86284
2023-05-05,93539
2023-05-06,151266
2023-05-07,98362
2023-05-08,114939
2023-05-09,88630
2023-05-10,107188
2023-05-11,87060
2023-05-12,76706
2023-05-13,61275
2023-05-14,55257
2023-05-15,62552
2023-05-16,59245
2023-05-17,60398
2023-05-18,65422
2023-05-19,56105
2023-05-20,53584
2023-05-21,52300
2023-05-22,55313
2023-05-23,51097
2023-05-24,100882
2023-05-25,71210
2023-05-26,52315
2023-05-27,52786
2023-05-28,60404
2023-05-29,686512
2023-05-30,72887
2023-05-31,74320
2023-06-01,60801
2023-06-02,52667
2023-06-03,55865
2023-06-04,59147
2023-06-05,78993
2023-06-06,60064
2023-06-07,60001
2023-06-08,51413
2023-06-09,61329
2023-06-10,105327
2023-06-11,48145
2023-06-12,46917
2023-06-13,48411
2023-06-14,49084
2023-06-15,52203
2023-06-16,47074
2023-06-17,42912
2023-06-18,40737
2023-06-19,47226
2023-06-20,47072
2023-06-21,49916
2023-06-22,53765
2023-06-23,58736
2023-06-24,52599
2023-06-25,58372
2023-06-26,56975
2023-06-27,57026
2023-06-28,56861
2023-06-29,68680
2023-06-30,119675
2023-07-01,62640
2023-07-02,64743
2023-07-03,69852
2023-07-04,70645
2023-07-05,65639
2023-07-06,113693
2023-07-07,112164
2023-07-08,88252
2023-07-09,74934
2023-07-10,86302
2023-07-11,79545
2023-07-12,77153
2023-07-13,130021
2023-07-14,190044
2023-07-15,115648
2023-07-16,105212
2023-07-17,132268
2023-07-18,104196
2023-07-19,99318
2023-07-20,87446
2023-07-21,91615
2023-07-22,77710
2023-07-23,69012
2023-07-24,82338
2023-07-25,1113504
2023-07-26,95081
2023-07-27,84975
2023-07-28,71596
2023-07-29,64681
2023-07-30,64275
2023-07-31,78589
2023-08-01,116196
2023-08-02,104645
2023-08-03,90104
2023-08-04,78494
2023-08-05,69702
2023-08-06,75798
2023-08-07,106900
2023-08-08,90913
2023-08-09,93348
2023-08-10,78417
2023-08-11,74656
2023-08-12,68070
2023-08-13,68358
2023-08-14,75227
2023-08-15,81470
2023-08-16,88141
2023-08-17,110398
2023-08-18,85190
2023-08-19,67848
2023-08-20,63029
2023-08-21,72937
2023-08-22,80411
2023-08-23,75756
2023-08-24,109955
2023-08-25,76359
2023-08-26,60903
2023-08-27,64811
2023-08-28,65245
2023-08-29,82433
2023-08-30,60518
2023-08-31,72256
2023-09-01,68110
2023-09-02,57912
2023-09-03,54079
2023-09-04,61104
2023-09-05,65900
2023-09-06,67520
2023-09-07,62254
2023-09-08,67735
2023-09-09,51407
2023-09-10,72068
2023-09-11,76011
2023-09-12,66447
2023-09-13,69981
2023-09-14,69456
2023-09-15,66862
2023-09-16,60547
2023-09-17,57081
2023-09-18,73994
2023-09-19,79719
2023-09-20,82592
2023-09-21,77618
2023-09-22,58926
2023-09-23,53055
2023-09-24,55777
2023-09-25,79180
2023-09-26,57653
2023-09-27,60902
2023-09-28,57634
2023-09-29,69149
2023-09-30,72880
2023-10-01,93366
2023-10-02,109275
2023-10-03,107964
2023-10-04,93969
2023-10-05,81958
2023-10-06,109575
2023-10-07,77964
2023-10-08,82356
2023-10-09,84671
2023-10-10,93762
2023-10-11,114600
2023-10-12,73740
2023-10-13,73023
2023-10-14,73940
2023-10-15,69776
2023-10-16,115866
2023-10-17,110779
2023-10-18,80991
2023-10-19,98000
2023-10-20,123459
2023-10-21,142493
2023-10-22,142404
2023-10-23,175601
2023-10-24,190896
2023-10-25,190867
2023-10-26,146007
2023-10-27,142678
2023-10-28,102156
2023-10-29,116775
2023-10-30,139869
2023-10-31,181919
2023-11-01,439437
2023-11-02,348666
2023-11-03,268893
2023-11-04,199599
2023-11-05,164270
2023-11-06,170020
2023-11-07,217488
2023-11-08,185755
2023-11-09,333076
2023-11-10,444896
2023-11-11,593470
2023-11-12,433211
2023-11-13,435065
2023-11-14,547404
2023-11-15,459686
2023-11-16,547319
2023-11-17,472335
2023-11-18,369293
2023-11-19,379432
2023-11-20,673622
2023-11-21,552871
2023-11-22,497073
2023-11-23,505940
2023-11-24,433501
2023-11-25,373308
2023-11-26,423196
2023-11-27,400873
2023-11-28,440456
2023-11-29,482897
2023-11-30,397400
2023-12-01,372862
2023-12-02,400012
2023-12-03,391978
2023-12-04,535650
2023-12-05,453541
2023-12-06,565404
2023-12-07,874200
2023-12-08,1082365
2023-12-09,958662
2023-12-10,826755
2023-12-11,874749
2023-12-12,825590
2023-12-13,702746
2023-12-14,937828
2023-12-15,1223184
2023-12-16,1331688
2023-12-17,1130848
2023-12-18,1339260
2023-12-19,1748778
2023-12-20,2281446
2023-12-21,2621827
2023-12-22,5710820
2023-12-23,3215062
2023-12-24,2631910
2023-12-25,2683581
2023-12-26,3077059
2023-12-27,3076143
2023-12-28,2092344
2023-12-29,1743412
2023-12-30,1622830
2023-12-31,1579214
2024-01-01,1264245
2024-01-02,1605891
2024-01-03,1671071
2024-01-04,1495681
2024-01-05,1539608
2024-01-06,1287200
2024-01-07,1103275
2024-01-08,1181780
2024-01-09,1230173
2024-01-10,1200032
2024-01-11,1498011
2024-01-12,1273429
2024-01-13,1233500
2024-01-14,1463654
2024-01-15,1789959
2024-01-16,1740191
2024-01-17,1823033
2024-01-18,2073486
2024-01-19,1845523
2024-01-20,2002706
2024-01-21,1954701
2024-01-22,1764342
2024-01-23,1618786
2024-01-24,1812332
2024-01-25,1726345
2024-01-26,1981238
2024-01-27,1697450
2024-01-28,2026065
2024-01-29,1724610
2024-01-30,2023321
2024-01-31,3102020
2024-02-01,3230981
2024-02-02,2656579
2024-02-03,2052663
2024-02-04,1852932
2024-02-05,1701209
2024-02-06,1562770
2024-02-07,1570795
2024-02-08,2020352
2024-02-09,1494930
2024-02-10,1341816
2024-02-11,1360451
2024-02-12,1460131
2024-02-13,1329128
2024-02-14,1355435
2024-02-15,1439260
2024-02-16,1281103
2024-02-17,1006394
2024-02-18,906325
2024-02-19,1019545
2024-02-20,1478464
2024-02-21,1334942
2024-02-22,1309319
2024-02-23,1275772
2024-02-24,1236554
2024-02-25,1278814
2024-02-26,1801012
2024-02-27,1936160
2024-02-28,2262122
2024-02-29,2606903
2024-03-01,2732955
2024-03-02,3458238
2024-03-03,4044539
2024-03-04,4811730
2024-03-05,3974648
2024-03-06,5185280
2024-03-07,6861444
2024-03-08,4744188
2024-03-09,5255940
2024-03-10,4309900
2024-03-11,4878168
2024-03-12,4579516
2024-03-13,3665480
2024-03-14,6256883
2024-03-15,9688417
2024-03-16,10434075
2024-03-17,11940826
2024-03-18,17405178
2024-03-19,11360101
2024-03-20,9504317
2024-03-21,9349838
2024-03-22,6683435
2024-03-23,5370319
2024-03-24,4979622
2024-03-25,6522243
2024-03-26,7020314
2024-03-27,6369340
2024-03-28,6928564
2024-03-29,7335531
2024-03-30,7911775
2024-03-31,7885702
2024-04-01,8108341
2024-04-02,8720761
2024-04-03,8906023
2024-04-04,8242077
2024-04-05,7178326
2024-04-06,6056639
2024-04-07,6842809
2024-04-08,6886013
2024-04-09,7014424
2024-04-10,6135219
2024-04-11,6028360
2024-04-12,5848065
2024-04-13,4787804
2024-04-14,4026684
2024-04-15,4274433
2024-04-16,4068333
2024-04-17,3705442
2024-04-18,3424479
2024-04-19,3455885
2024-04-20,4543072
2024-04-21,5125870
2024-04-22,5770942
2024-04-23,5780896
2024-04-24,6385847
2024-04-25,5352555
2024-04-26,4674683
2024-04-27,4121180
2024-04-28,3906985
2024-04-29,4275414
2024-04-30,3657900
2024-05-01,3508640
2024-05-02,4738054
2024-05-03,5972564
2024-05-04,5387591
2024-05-05,4835463
2024-05-06,5226044
2024-05-07,6227131
2024-05-08,5999540
2024-05-09,5448059
2024-05-10,5175217
2024-05-11,4671063
2024-05-12,4730523
2024-05-13,5950959
2024-05-14,7358466
2024-05-15,6489898
2024-05-16,6611069
2024-05-17,5874324
2024-05-18,4855489
2024-05-19,4791072
2024-05-20,5748662
2024-05-21,5480454
2024-05-22,5632812
2024-05-23,5480126
2024-05-24,5798317
2024-05-25,4823210
2024-05-26,5739013
2024-05-27,7135697
2024-05-28,7595897
2024-05-29,8083267
2024-05-30,8537805
2024-05-31,6864442
2024-06-01,6055542
2024-06-02,5910029
2024-06-03,7011265
2024-06-04,6178808
2024-06-05,6532430
2024-06-06,6868574
2024-06-07,8047121
2024-06-08,10409900
2024-06-09,7390080
2024-06-10,6714922
2024-06-11,6928400
2024-06-12,9544681
2024-06-13,9471640
2024-06-14,9292310
2024-06-15,6580462
2024-06-16,5826917
2024-06-17,7541645
2024-06-18,9801855
2024-06-19,10356832
2024-06-20,8641475
2024-06-21,8218023
2024-06-22,5902739
2024-06-23,5155826
2024-06-24,5843856
2024-06-25,6392460
2024-06-26,6997098
2024-06-27,8421408
2024-06-28,7958308
2024-06-29,5985551
2024-06-30,5596237
2024-07-01,8134929
2024-07-02,6743155
2024-07-03,7221559
2024-07-04,6261102
2024-07-05,7116128
2024-07-06,7074868
2024-07-07,7115681
2024-07-08,7285933
2024-07-09,7810595
2024-07-10,7655563
2024-07-11,7430757
2024-07-12,7624946
2024-07-13,7715616
2024-07-14,6938846
2024-07-15,10978730
2024-07-16,10953817
2024-07-17,9516619
2024-07-18,8708099
2024-07-19,8627706
2024-07-20,8300082
2024-07-21,9022306
2024-07-22,10437963
2024-07-23,8593953
2024-07-24,8366283
2024-07-25,7525378
2024-07-26,8087714
2024-07-27,10319806
2024-07-28,13788950
2024-07-29,12842323
2024-07-30,12515675
2024-07-31,11573794
2024-08-01,9873112
2024-08-02,8207813
2024-08-03,6492344
2024-08-04,5679930
2024-08-05,7562128
2024-08-06,8295092
2024-08-07,8735458
2024-08-08,9619150
2024-08-09,8664823
2024-08-10,6559114
2024-08-11,6069888
2024-08-12,5894377
2024-08-13,6482674
2024-08-14,6159785
2024-08-15,5591225
2024-08-16,5376789
2024-08-17,3956187
2024-08-18,4195345
2024-08-19,4580593
2024-08-20,4028533
2024-08-21,3452497
2024-08-22,3315943
2024-08-23,3547989
2024-08-24,3970756
2024-08-25,3385530
2024-08-26,3199757
2024-08-27,3122540
2024-08-28,3523326
2024-08-29,3390999
2024-08-30,3236833
2024-08-31,2646540
2024-09-01,2405304
2024-09-02,2710491
2024-09-03,3051159
2024-09-04,3071750
2024-09-05,2841959
2024-09-06,2647314
2024-09-07,2256459
2024-09-08,1871386
2024-09-09,2144529
2024-09-10,2439296
2024-09-11,2469242
2024-09-12,2374565
2024-09-13,2501910
2024-09-14,2592467
2024-09-15,1973942
2024-09-16,2462845
2024-09-17,2586453
2024-09-18,2975137
2024-09-19,3477682
2024-09-20,3554761
2024-09-21,2763894
2024-09-22,3049428
2024-09-23,3490903
2024-09-24,4108034
2024-09-25,4971538
2024-09-26,6898220
2024-09-27,9423638
2024-09-28,8919651
2024-09-29,8918399
2024-09-30,8600762
2024-10-01,7855148
2024-10-02,7720292
2024-10-03,7631547
2024-10-04,7552771
2024-10-05,7225076
2024-10-06,7162734
2024-10-07,7465262
2024-10-08,7446814
2024-10-09,7947422
2024-10-10,7216620
2024-10-11,7626237
2024-10-12,8002390
2024-10-13,9298753
2024-10-14,11205617
2024-10-15,14488645
2024-10-16,12620172
2024-10-17,14080176
2024-10-18,12402166
2024-10-19,14824047
2024-10-20,18173498
2024-10-21,16048664
2024-10-22,18815864
2024-10-23,19950410
2024-10-24,22683856
2024-10-25,24327187
2024-10-26,16047716
2024-10-27,14890680
2024-10-28,16436158
2024-10-29,18603712
2024-10-30,18986627
2024-10-31,15838536
2024-11-01,15416733
2024-11-02,13159573
2024-11-03,13564452
2024-11-04,14112959
2024-11-05,14068464
2024-11-06,17007265
2024-11-07,20229730
2024-11-08,21334676
2024-11-09,19055825
2024-11-10,17334549
2024-11-11,26158072
2024-11-12,33192613
2024-11-13,36061554
2024-11-14,41286136
2024-11-15,44068991
2024-11-16,43747984
2024-11-17,42118895
2024-11-18,53370547
2024-11-19,58026077
2024-11-20,61571525
2024-11-21,59305515
2024-11-22,54145460
2024-11-23,46530375
2024-11-24,41028609
2024-11-25,36316335
2024-11-26,35381243
2024-11-27,35676467
2024-11-28,36539810
2024-11-29,33872129
2024-11-30,29773128
2024-12-01,26586822
2024-12-02,26420954
2024-12-03,27699935
2024-12-04,26140864
2024-12-05,24752305
2024-12-06,23750390
2024-12-07,21519066
2024-12-08,19389215
2024-12-09,22242353
2024-12-10,27965972
2024-12-11,28268713
2024-12-12,28384466
2024-12-13,29148839
2024-12-14,28920646
2024-12-15,22474061
2024-12-16,20571537
