date,price
2022-11-18,16705.1
2022-11-19,16705.8
2022-11-20,16289.3
2022-11-21,15782
2022-11-22,16229.3
2022-11-23,16606
2022-11-24,16607
2022-11-25,16523.9
2022-11-26,16454.7
2022-11-27,16427
2022-11-28,16217.6
2022-11-29,16442
2022-11-30,17163
2022-12-01,16981.4
2022-12-02,17098
2022-12-03,16884.8
2022-12-04,17105.4
2022-12-05,16967.3
2022-12-06,17090.7
2022-12-07,16838.5
2022-12-08,17225
2022-12-09,17127.9
2022-12-10,17128.4
2022-12-11,17086.9
2022-12-12,17208.3
2022-12-13,17783.2
2022-12-14,17812.8
2022-12-15,17362.4
2022-12-16,16634.1
2022-12-17,16778.6
2022-12-18,16735
2022-12-19,16441.1
2022-12-20,16893.6
2022-12-21,16830
2022-12-22,16827.6
2022-12-23,16787.6
2022-12-24,16837.8
2022-12-25,16834.8
2022-12-26,16923.9
2022-12-27,16706.3
2022-12-28,16550.2
2022-12-29,16640.1
2022-12-30,16612.3
2022-12-31,16544.8
2023-01-01,16614.9
2023-01-02,16673.1
2023-01-03,16678.2
2023-01-04,16850.6
2023-01-05,16834.4
2023-01-06,16944.6
2023-01-07,16946.8
2023-01-08,17129.9
2023-01-09,17180.9
2023-01-10,17437
2023-01-11,17943
2023-01-12,18842.5
2023-01-13,19928.8
2023-01-14,20955.8
2023-01-15,20873.5
2023-01-16,21187.2
2023-01-17,21127.4
2023-01-18,20679.1
2023-01-19,21071.4
2023-01-20,22667
2023-01-21,22788
2023-01-22,22713.3
2023-01-23,22917.1
2023-01-24,22633
2023-01-25,23061.4
2023-01-26,23008.9
2023-01-27,23075.1
2023-01-28,23026.6
2023-01-29,23742
2023-01-30,22826
2023-01-31,23135.7
2023-02-01,23734.2
2023-02-02,23488
2023-02-03,23429.8
2023-02-04,23324
2023-02-05,22936
2023-02-06,22759.6
2023-02-07,23240.7
2023-02-08,22966
2023-02-09,21802.1
2023-02-10,21624.2
2023-02-11,21860.2
2023-02-12,21784.7
2023-02-13,21779.3
2023-02-14,22196.8
2023-02-15,24335.7
2023-02-16,23499
2023-02-17,24579.2
2023-02-18,24632.7
2023-02-19,24276.5
2023-02-20,24845
2023-02-21,24455
2023-02-22,24187.5
