Date,timeStamp,Type,amount,price,pnl,net_position,Band
2024-11-06 07:55:35,1730879735,SELL,56.7875139911368,2595.0,-38899.447082888546,2694.614091245166,Unassigned Band
2024-11-06 07:55:35,1730879735,SELL,29.225197783429675,2595.0,-20019.260481114015,2665.388893461736,Unassigned Band
2024-11-06 07:55:35,1730879735,SELL,114.59993330751443,2595.0000000000005,-78500.95431354824,2550.788960154222,Unassigned Band
2024-11-06 07:55:35,1730879735,SELL,56.630764516377646,2595.0000000000005,-38792.07369268137,2494.1581956378445,Unassigned Band
2024-11-06 07:55:47,1730879747,SELL,160.87636698458573,2595.0,-110200.3113814945,2333.281828653259,Unassigned Band
2024-11-06 07:57:47,1730879867,SELL,337.2690906,2601.4640450481884,-228849.20445982242,1996.0127380532588,Unassigned Band
2024-11-06 07:57:59,1730879879,SELL,359.75369664,2597.829149884229,-245413.48506261042,1636.2590414132587,Unassigned Band
2024-11-06 07:57:59,1730879879,SELL,786.9612114,2600.3468181786425,-534860.6912835854,849.2978300132587,Unassigned Band
2024-11-06 08:00:35,1730880035,SELL,86.2276383199065,2597.4365935439764,-58855.83054071393,763.0701916933522,Unassigned Band
2024-11-06 08:01:35,1730880095,SELL,163.9127780316,2591.0379703962017,-112929.68022764567,599.1574136617521,Unassigned Band
2024-11-06 08:02:23,1730880143,SELL,10.4904177940224,2588.0873158808363,-7258.453133201325,457.5367734424497,Unassigned Band
2024-11-06 08:02:23,1730880143,SELL,131.13022242528,2588.0873158617715,-90730.66416751654,468.0271912364721,Unassigned Band
2024-11-06 08:06:23,1730880383,SELL,376.4123779219759,2585.0951896717374,-261570.7720781863,81.1243955204738,Unassigned Band
2024-11-06 08:07:59,1730880479,SELL,87.68996355600001,2582.3140248586187,-61180.05773207386,-6.565568035526212,Unassigned Band
2024-11-06 08:08:59,1730880539,SELL,6.413192704071324,2582.3575496938342,-4474.1154722364745,-12.978760739597536,Unassigned Band
2024-11-09 06:42:35,1731134555,SELL,144.07109618981835,3029.999999998962,-36017.77404496524,12065.496040176235,Unassigned Band
2024-11-09 06:42:35,1731134555,SELL,18.14401167822404,3029.999999998962,-4536.002919242507,12047.352028498011,Unassigned Band
2024-11-09 06:42:35,1731134555,SELL,70.10650187725174,3029.999999998962,-17526.625468101596,11977.24552662076,Unassigned Band
2024-11-09 06:42:35,1731134555,SELL,9.990009135646988,3029.999999998962,-2497.502283739134,11967.255517485113,Unassigned Band
2024-11-09 06:42:35,1731134555,SELL,8.384997743897262,3029.999999998962,-2096.249435829435,11958.870519741216,Unassigned Band
2024-11-09 06:42:35,1731134555,SELL,11.894590951819255,3029.9999999989623,-2973.647737749287,11946.975928789398,Unassigned Band
2024-11-09 06:42:35,1731134555,SELL,15.399007495384812,3029.9999999989623,-3849.7518735801227,11931.576921294012,Unassigned Band
2024-11-09 06:42:35,1731134555,SELL,69.62301902015587,3029.999999998962,-17405.75475383598,11861.953902273857,Unassigned Band
2024-11-09 06:42:47,1731134567,SELL,9.540318846207889,3029.999999998962,-2385.079711387129,11829.131564974838,Unassigned Band
2024-11-09 06:42:47,1731134567,SELL,9.265840091092285,3029.9999999989614,-2316.4600226129746,11852.688062182766,Unassigned Band
2024-11-09 06:42:47,1731134567,SELL,14.016178361720971,3029.9999999989623,-3504.0445901880566,11838.671883821045,Unassigned Band
2024-11-09 06:43:11,1731134591,SELL,9.540318846207889,3029.999999998962,-2385.079711387129,11819.59124612863,Unassigned Band
2024-11-09 06:43:11,1731134591,SELL,14.015989674922292,3029.9999999989623,-3503.99741848839,11805.575256453707,Unassigned Band
2024-11-09 06:43:11,1731134591,SELL,24.821049719150416,3029.999999998962,-6205.262429358731,11780.754206734557,Unassigned Band
2024-11-09 06:43:11,1731134591,SELL,69.62301902015587,3029.999999998962,-17405.75475383598,11711.131187714402,Unassigned Band
2024-11-09 06:43:23,1731134603,SELL,48.9559428043072,3029.9999999989623,-12238.985700230889,11662.175244910095,Unassigned Band
2024-11-09 06:43:23,1731134603,SELL,48.28836078780533,3029.9999999989614,-12072.090196117,11613.88688412229,Unassigned Band
2024-11-09 06:43:23,1731134603,SELL,39.70904377526113,3029.9999999989623,-9927.260943129148,11574.177840347029,Unassigned Band
2024-11-09 06:43:23,1731134603,SELL,69.62301902015587,3029.999999998962,-17405.75475383598,11504.554821326874,Unassigned Band
2024-11-09 06:43:23,1731134603,SELL,47.419335551501405,3029.9999999989614,-11854.833887056035,11457.135485775372,Unassigned Band
2024-11-09 06:43:23,1731134603,SELL,13.18665115743026,3029.9999999989623,-3296.6627891297126,11443.948834617942,Unassigned Band
2024-11-09 06:43:23,1731134603,SELL,19.74468546271304,3029.9999999989614,-4936.171365337109,11424.20414915523,Unassigned Band
2024-11-09 06:43:23,1731134603,SELL,9.540318846207889,3029.999999998962,-2385.079711387129,11414.663830309022,Unassigned Band
2024-11-09 06:43:35,1731134615,SELL,20.392934534660448,3029.9999999989623,-5098.233633312741,11292.407631632414,Unassigned Band
2024-11-09 06:43:35,1731134615,SELL,9.540318846207889,3029.999999998962,-2385.079711387129,11312.800566167074,Unassigned Band
2024-11-09 06:43:35,1731134615,SELL,19.74459065083185,3029.9999999989614,-4936.147662366813,11376.775227979968,Unassigned Band
2024-11-09 06:43:35,1731134615,SELL,18.14401167822404,3029.999999998962,-4536.002919242507,11396.519818630799,Unassigned Band
2024-11-09 06:43:35,1731134615,SELL,54.43434296668532,3029.9999999989614,-13608.585740730807,11322.340885013282,Unassigned Band
2024-11-09 06:43:47,1731134627,SELL,9.540318846207889,3029.999999998962,-2385.079711387129,11282.867312786206,Unassigned Band
2024-11-09 06:43:47,1731134627,SELL,20.392533084165404,3029.999999998962,-5098.133270688997,11262.47477970204,Unassigned Band
2024-11-09 06:43:59,1731134639,SELL,7.757620243567014,3029.9999999989623,-1939.4050607577092,11254.717159458474,Unassigned Band
2024-11-09 06:47:23,1731134843,SELL,126.7841063,3033.2512039405365,-31283.825586677773,11127.933053158475,Unassigned Band
2024-11-09 06:47:47,1731134867,SELL,9.1284556536,3033.191884662386,-2252.976935640798,11118.804597504875,Unassigned Band
2024-11-09 06:47:59,1731134879,SELL,456.42278268,3033.152438783076,-112666.85078003995,10662.381814824876,Unassigned Band
2024-11-09 06:48:35,1731134915,SELL,67.55057183664,3033.055179199369,-16681.263855941914,10594.831242988235,Unassigned Band
2024-11-09 06:49:11,1731134951,SELL,600.0,3032.0925215916664,-148744.48703401012,9994.831242988235,Unassigned Band
2024-11-09 06:50:35,1731135035,SELL,12.6,3032.0170650793652,-3124.5849797692067,9982.231242988235,Unassigned Band
2024-11-09 06:50:47,1731135047,SELL,84.0,3032.008346964286,-20831.298853461376,9898.231242988235,Unassigned Band
2024-11-09 06:51:11,1731135071,SELL,13.034,3031.9897083013657,-3232.566141761259,9885.197242988235,Unassigned Band
2024-11-09 06:51:11,1731135071,SELL,36.4773087917856,3032.636029550274,-9023.171933388634,9848.71993419645,Unassigned Band
2024-11-09 06:51:35,1731135095,SELL,10.322928,3031.9632534490215,-2560.4654758109164,9638.39700619645,Unassigned Band
2024-11-09 06:51:35,1731135095,SELL,200.0,3034.460677135,-49107.864569336656,9648.71993419645,Unassigned Band
2024-11-09 06:51:59,1731135119,SELL,285.73891886898724,3032.4460270681193,-70735.80458204431,9352.658087327463,Unassigned Band
2024-11-09 06:51:59,1731135119,SELL,332.81119872,3031.872164436763,-82579.72238350396,9019.846888607462,Unassigned Band
2024-11-09 06:52:23,1731135143,SELL,56.8339123968,3031.4098052257355,-14128.353351462987,8963.012976210663,Unassigned Band
2024-11-09 06:52:23,1731135143,SELL,10.41955060608,3031.4098052913173,-2590.1981137515477,8952.593425604582,Unassigned Band
2024-11-09 06:52:59,1731135179,SELL,52.7987046166272,3030.731297593378,-13161.064587570092,8899.794720987955,Unassigned Band
2024-11-09 06:53:11,1731135191,SELL,52.7987046166272,3030.501921719709,-13173.175336570106,8846.996016371328,Unassigned Band
2024-11-09 06:53:23,1731135203,SELL,46.46286006263193,3030.2698402381675,-11603.17746558169,8800.533156308697,Unassigned Band
2024-11-09 06:53:23,1731135203,SELL,12.40769558490739,3030.269840254195,-3098.575800268972,8788.12546072379,Unassigned Band
2024-11-09 06:53:23,1731135203,SELL,200.0,3033.46156295,-49307.68740633666,8588.12546072379,Unassigned Band
2024-11-09 06:53:23,1731135203,SELL,8.857906484938603,3030.5872549732694,-2209.274771436367,8579.267554238852,Unassigned Band
2024-11-09 06:53:35,1731135215,SELL,108.58078917021513,3029.7585912024388,-27171.409648316763,8470.686765068636,Unassigned Band
2024-11-09 06:53:47,1731135227,SELL,114.4816712634122,3029.8146959866604,-28641.631726895055,8356.205093805223,Unassigned Band
2024-11-09 06:53:59,1731135239,SELL,168.30022321383345,3028.092230403596,-42396.13384929097,8187.90487059139,Unassigned Band
2024-11-09 06:54:23,1731135263,SELL,30.65246748077862,3029.128973392568,-7689.8159843924095,8157.252403110611,Unassigned Band
2024-11-09 06:54:35,1731135275,SELL,34.22257839912813,3028.9008000239046,-8593.262056513431,8075.118214952704,Unassigned Band
2024-11-09 06:54:35,1731135275,SELL,34.22257839912813,3028.9008000239046,-8593.262056513431,8109.340793351832,Unassigned Band
2024-11-09 06:54:35,1731135275,SELL,13.689031359651253,3028.9008000385147,-3437.3048224053737,8143.56337175096,Unassigned Band
2024-11-09 06:54:47,1731135287,SELL,12.54827874634698,3028.47030689871,-3156.264701788251,8062.569936206357,Unassigned Band
2024-11-09 06:54:59,1731135299,SELL,244.121059247114,3027.6402849203914,-61606.32095206243,7818.448876959243,Unassigned Band
2024-11-09 06:55:11,1731135311,SELL,231.57278050076692,3026.808158580963,-58632.33871327393,7586.876096458475,Unassigned Band
2024-11-09 06:55:23,1731135323,SELL,108.0,3030.1312461296297,-26985.825416021777,7478.876096458475,Unassigned Band
2024-11-09 06:55:35,1731135335,SELL,9.0,3029.9045838888887,-2250.8587448351504,7469.876096458475,Unassigned Band
2024-11-09 06:55:47,1731135347,SELL,14.92185628382838,3030.000000000001,-3730.4640706837613,7454.954240174647,Unassigned Band
2024-11-09 06:55:47,1731135347,SELL,100.98,3029.677620845712,-25277.553845150353,7353.974240174647,Unassigned Band
2024-11-09 06:55:47,1731135347,SELL,8.373027377887789,3030.0,-2093.2568443185805,7345.60121279676,Unassigned Band
2024-11-09 06:55:47,1731135347,SELL,100.98,3029.677620845712,-25277.553845150353,7244.62121279676,Unassigned Band
2024-11-09 06:55:47,1731135347,SELL,28.97644295577557,3030.0000000000005,-7244.110738413125,7215.644769840985,Unassigned Band
2024-11-09 06:55:59,1731135359,SELL,28.97217069438944,3030.0,-7243.042673066683,7186.6725991465955,Unassigned Band
2024-11-09 06:56:23,1731135383,SELL,108.0,3030.0955332685185,-26989.682405021795,7078.6725991465955,Unassigned Band
2024-11-09 06:56:23,1731135383,SELL,14.496253335973597,3030.0,-3624.0633337278746,7064.176345810622,Unassigned Band
2024-11-09 06:56:23,1731135383,SELL,108.0,3030.0955332685185,-26989.682405021795,6956.176345810622,Unassigned Band
2024-11-09 06:56:35,1731135395,SELL,14.876549884158417,3030.0,-3719.137470767114,6911.297157168708,Unassigned Band
2024-11-09 06:56:35,1731135395,SELL,14.49607012541254,3030.0,-3624.017531087614,6941.680275685209,Unassigned Band
2024-11-09 06:56:35,1731135395,SELL,15.506568632343235,3029.9999999999995,-3876.6421578017857,6926.173707052866,Unassigned Band
2024-11-09 06:56:47,1731135407,SELL,95.04,3029.6181931081646,-23796.28692525921,6816.257157168708,Unassigned Band
2024-11-09 06:56:47,1731135407,SELL,9.049283909240923,3030.0000000000005,-2262.320977144473,6807.207873259466,Unassigned Band
2024-11-09 06:56:47,1731135407,SELL,86.98118813663366,3030.0,-21745.297032565202,6720.226685122832,Unassigned Band
2024-11-09 06:56:47,1731135407,SELL,43.32406515478548,3030.0,-10831.016287902814,6676.902619968047,Unassigned Band
2024-11-09 06:56:47,1731135407,SELL,86.73143327788777,3030.000000000001,-21682.858317883227,6590.171186690159,Unassigned Band
2024-11-09 06:56:47,1731135407,SELL,88.8624,3028.5458122220425,-22344.822614372297,6501.308786690159,Unassigned Band
2024-11-09 06:56:59,1731135419,SELL,86.72219418415841,3030.0,-21680.548544451132,5772.618310085869,Unassigned Band
2024-11-09 06:56:59,1731135419,SELL,12.049572970297028,3030.0000000000005,-3012.393242353542,6489.259213719862,Unassigned Band
2024-11-09 06:56:59,1731135419,SELL,86.7384273640264,3029.9999999999995,-21684.606839417873,6402.520786355835,Unassigned Band
2024-11-09 06:56:59,1731135419,SELL,83.10806396699671,3029.9999999999995,-20777.015990226944,6319.412722388839,Unassigned Band
2024-11-09 06:56:59,1731135419,SELL,385.0704,3028.3191498801257,-96914.84562094681,5934.342322388839,Unassigned Band
2024-11-09 06:56:59,1731135419,SELL,31.68,3029.379823642677,-7939.64718641972,5902.662322388839,Unassigned Band
2024-11-09 06:56:59,1731135419,SELL,43.32181811881188,3029.9999999999995,-10830.454528909475,5859.340504270027,Unassigned Band
2024-11-09 06:57:11,1731135431,SELL,30.6279072,3028.088880196163,-7715.510399439004,5448.048314253526,Unassigned Band
2024-11-09 06:57:11,1731135431,SELL,278.43552,3028.0888801866945,-70141.00363389998,5478.676221453526,Unassigned Band
2024-11-09 06:57:11,1731135431,SELL,15.506568632343235,3029.9999999999995,-3876.6421578017857,5757.111741453526,Unassigned Band
2024-11-09 06:57:23,1731135443,SELL,111.49170003366336,3030.0,-27872.925006373673,5336.556614219862,Unassigned Band
2024-11-09 06:57:23,1731135443,SELL,15.506568632343235,3029.9999999999995,-3876.6421578017857,5321.050045587519,Unassigned Band
2024-11-09 06:57:23,1731135443,SELL,99.48042449372936,3030.0000000000005,-24870.106121610133,5221.5696210937895,Unassigned Band
2024-11-09 06:57:23,1731135443,SELL,95.09703982178218,3030.0,-23774.259953703673,5126.472581272007,Unassigned Band
2024-11-09 06:57:23,1731135443,SELL,15.89741447260726,3030.0,-3974.3536178606255,5110.5751667994,Unassigned Band
2024-11-09 06:57:35,1731135455,SELL,378.8928,3028.6743340913313,-95225.48526105995,4731.6823667994,Unassigned Band
2024-11-09 06:57:35,1731135455,SELL,86.72219418415841,3030.0,-21680.548544451132,4644.960172615242,Unassigned Band
2024-11-09 06:57:47,1731135467,SELL,349.0218864,3025.50210377867,-88825.33581760706,4295.938286215242,Unassigned Band
2024-11-09 06:57:47,1731135467,SELL,87.4368,3028.449491243961,-21994.77152239848,4208.501486215242,Unassigned Band
2024-11-09 06:57:59,1731135479,SELL,349.0218864,3024.5401416035666,-89161.08167060713,3859.479599815242,Unassigned Band
2024-11-09 06:57:59,1731135479,SELL,216.76945192838284,3030.0,-54192.362978125195,3642.7101478868594,Unassigned Band
2024-11-09 06:58:11,1731135491,SELL,9.747672235973598,3030.0,-2436.9180588148533,3632.9624756508856,Unassigned Band
2024-11-09 06:58:23,1731135503,SELL,216.76945192838284,3030.0,-54192.362978125195,3416.193023722503,Unassigned Band
2024-11-09 06:58:35,1731135515,SELL,30.0,3032.8583347666663,-7414.249956450508,3372.193023722503,Unassigned Band
2024-11-09 06:58:35,1731135515,SELL,14.0,3032.8583347857143,-3459.983312743565,3402.193023722503,Unassigned Band
2024-11-09 06:58:47,1731135527,SELL,120.0,3032.3428783916665,-29718.854590802002,3252.193023722503,Unassigned Band
2024-11-09 06:58:47,1731135527,SELL,59.457024,3027.334595370936,-15022.733025910917,3192.735999722503,Unassigned Band
2024-11-09 06:58:47,1731135527,SELL,8.380912351485149,3029.9999999999995,-2095.22808771778,3184.355087371018,Unassigned Band
2024-11-09 06:58:47,1731135527,SELL,75.46242327458745,3030.0000000000005,-18865.6058172646,3108.8926640964305,Unassigned Band
2024-11-09 06:58:47,1731135527,SELL,31.7104128,3027.3345953730377,-8012.1242804191725,3077.1822512964304,Unassigned Band
2024-11-09 06:58:47,1731135527,SELL,9.909504,3027.3345954550296,-2503.7888368184927,3067.27274729643,Unassigned Band
2024-11-09 06:58:59,1731135539,SELL,158.552064,3026.430715093056,-40203.933486095884,2809.62564329643,Unassigned Band
2024-11-09 06:58:59,1731135539,SELL,99.09504,3026.430715099363,-25127.458428184902,2968.17770729643,Unassigned Band
2024-11-09 06:58:59,1731135539,SELL,117.36,3031.819011332652,-29126.520827850327,2692.26564329643,Unassigned Band
2024-11-09 06:59:23,1731135563,SELL,99.48042449372936,3030.0000000000005,-24870.106121610133,2592.7852188027005,Unassigned Band
2024-11-09 06:59:23,1731135563,SELL,240.246014976,3024.6301687609307,-61351.584295879504,2352.5392038267005,Unassigned Band
2024-11-09 06:59:23,1731135563,SELL,14.49556961221122,3030.0,-3623.892402787293,2338.0436342144894,Unassigned Band
2024-11-09 06:59:47,1731135587,SELL,195.990170112,3022.838039006967,-50401.21647777015,2142.0534641024897,Unassigned Band
2024-11-09 06:59:47,1731135587,SELL,195.990170112,3022.838039006967,-50401.21647777015,1946.0632939904897,Unassigned Band
2024-11-09 07:00:11,1731135611,SELL,103.1184,3029.584165638722,-25822.480172111216,1842.9448939904896,Unassigned Band
2024-11-09 07:00:23,1731135623,SELL,30.0,3031.1119567,-7466.641298450495,1740.4061958716777,Unassigned Band
2024-11-09 07:00:23,1731135623,SELL,43.32181811881188,3029.9999999999995,-10830.454528909475,1799.6230758716777,Unassigned Band
2024-11-09 07:00:23,1731135623,SELL,29.21688,3029.2273112666376,-7326.795553464844,1770.4061958716777,Unassigned Band
2024-11-09 07:00:47,1731135647,SELL,43.32181811881188,3029.9999999999995,-10830.454528909475,1697.0843777528657,Unassigned Band
2024-11-09 07:00:47,1731135647,SELL,95.1782832,3028.71305642546,-23917.05987825664,1601.9060945528659,Unassigned Band
2024-11-09 07:01:11,1731135671,SELL,13.79,3029.709740681654,-3451.5026757474056,1588.116094552866,Unassigned Band
2024-11-09 07:01:11,1731135671,SELL,2.9822528736,3028.3033350213886,-750.6231023533749,1585.133841679266,Unassigned Band
2024-11-09 07:01:11,1731135671,SELL,20.60971548052805,3030.0000000000005,-5152.4288697545,1564.524126198738,Unassigned Band
2024-11-09 07:01:11,1731135671,SELL,26.8402758624,3028.3033347233295,-6755.607929180364,1537.683850336338,Unassigned Band
2024-11-09 07:01:11,1731135671,SELL,89.467586208,3028.3033347196033,-22518.693097601255,1448.216264128338,Unassigned Band
2024-11-09 07:01:23,1731135683,SELL,43.32181811881188,3029.9999999999995,-10830.454528909475,1404.894446009526,Unassigned Band
2024-11-09 07:01:35,1731135695,SELL,82.31017931136,3027.8945141552267,-20750.847743753162,1322.5842666981662,Unassigned Band
2024-11-09 07:01:35,1731135695,SELL,12.717643712871288,3029.9999999999995,-3179.4109279848817,1309.866622985295,Unassigned Band
2024-11-09 07:01:47,1731135707,SELL,82.31017931136,3027.6872502403294,-20767.90767375314,1088.466387925455,Unassigned Band
2024-11-09 07:01:47,1731135707,SELL,82.31017931136,3027.6872502403294,-20767.90767375314,1170.776567236815,Unassigned Band
2024-11-09 07:01:47,1731135707,SELL,6.981200374257425,3030.0,-1745.3000934364834,1081.4851875511974,Unassigned Band
2024-11-09 07:01:47,1731135707,SELL,27.43672643712,3027.6872502403294,-6922.635891251046,1282.4298965481748,Unassigned Band
2024-11-09 07:01:47,1731135707,SELL,29.34315,3028.7311013643725,-7373.020982462541,1253.086746548175,Unassigned Band
2024-11-09 07:02:11,1731135731,SELL,115.612011,3028.1574265670374,-29116.02636788234,965.8731765511975,Unassigned Band
2024-11-09 07:02:35,1731135755,SELL,51.684601172277226,3030.0,-12921.150292122611,914.1885753789203,Unassigned Band
2024-11-09 07:02:35,1731135755,SELL,65.848143449088,3026.7323343154994,-16677.205579802532,848.3404319298323,Unassigned Band
2024-11-09 07:02:35,1731135755,SELL,108.67529034,3027.5819506220973,-27431.60480120945,739.6651415898323,Unassigned Band
2024-11-09 07:02:59,1731135779,SELL,165.05934624571393,3026.240307794571,-41885.40889591835,574.6057953441184,Unassigned Band
