dateTime,blockNumber,timeStamp,hash,from,to,value,ActualValue,tokenName,tokenSymbol
2024-12-06 16:40:47,21344711,1733503247,0xb0a91fbf11b659f6df90ab31dadc7751fce3b9ee1badc59ce96b37a19ff1a61e,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,500000000,500.0,Tether USD,USDT
2024-12-06 18:08:11,21345147,1733508491,0x3b54e58ee12b23fc5610e2ef2f15d9696c43a433d98d534c158a27ee19b47140,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,617336205,617.336205,Tether USD,USDT
2024-12-06 20:22:35,21345816,1733516555,0xf2634d8726ac61da7e20b9e3f3d12ec4a1b4ff584eac930cd37faaeebbb8c740,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,0x9008d19f58aabd9ed0d60971565aa8510560ab41,2500035430821,2500035.430821,Tether USD,USDT
2024-12-06 20:22:35,21345816,1733516555,0xf2634d8726ac61da7e20b9e3f3d12ec4a1b4ff584eac930cd37faaeebbb8c740,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,612249121635678714047,612.2491216356786,Wrapped Ether,WETH
2024-12-06 20:22:59,21345818,1733516579,0x9ea0e7ae78e97ce060e50495d516874e9847fbdb18d75b2b4ae490da78fdca7b,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,0x9008d19f58aabd9ed0d60971565aa8510560ab41,2499964569179,2499964.569179,Tether USD,USDT
2024-12-06 20:22:59,21345818,1733516579,0x9ea0e7ae78e97ce060e50495d516874e9847fbdb18d75b2b4ae490da78fdca7b,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,612352339556173753792,612.3523395561738,Wrapped Ether,WETH
2024-12-07 02:32:35,21347652,1733538755,0x1b97103d1e9ec4a828bdf49c8eb513f798c68e809712aba97ea76cb5e00899e2,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,2754524467,2754.524467,Tether USD,USDT
2024-12-07 04:30:47,21348243,1733545847,0x30b88ea4571574109a1a7fbaa3e51fa39e7986074463e7e0526b711ad01ce263,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,196875995,196.875995,Tether USD,USDT
2024-12-07 04:40:35,21348292,1733546435,0xdd450a382d9508a1a31516c779be660c31999e25d8723a17c7dfa9c86a1d4110,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,1500000000,1500.0,Tether USD,USDT
2024-12-07 05:10:11,21348440,1733548211,0xdc7bf830839307b44670d32886b67c2f6db8645877c6010a295039db4ad2a674,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,5010317584,5010.317584,Tether USD,USDT
2024-12-07 05:11:11,21348445,1733548271,0xf30fb75f9578ea23dcb71e703c681282cb153602e8e768c52bb8dcca39e3a7e9,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,490000000,490.0,Tether USD,USDT
2024-12-07 05:41:47,21348598,1733550107,0xb8e69b0a8557411c6bd37d81e30cb4597ba9b3d985b911c569f903b3d288158e,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,450000000,450.0,Tether USD,USDT
2024-12-07 07:15:47,21349063,1733555747,0xa26b0a15dede0f9fea6a9be03062aef7fc60f6791db86281f8904155eb7db605,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,444000000,444.0,Tether USD,USDT
2024-12-07 07:59:47,21349281,1733558387,0x3d3b26d3da945a5bddb3979a789b7b536e70df9918adce51066093735130870a,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,1500000000,1500.0,Tether USD,USDT
2024-12-07 08:28:11,21349423,1733560091,0x7a3bddb2ec6f58d637a4cccd2c00047a024f4bf10370596362c8dc599471d820,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,210716500,210.7165,Tether USD,USDT
2024-12-07 08:30:47,21349436,1733560247,0xd5096c9b10a6de9ad2ba21dc4d776113f141d0cfe240fd7d434330a8beec9a1b,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,82600000000,82600.0,Tether USD,USDT
2024-12-07 09:16:47,21349666,1733563007,0x2291c9e1533c91629cc5b15e38d0f68cd53b2713c687c686703eebf845a3243c,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,1042300000,1042.3,Tether USD,USDT
2024-12-07 10:49:11,21350124,1733568551,0xabad824ba551a05f3c10c250c320a1aaf34165f70ce4990df33eb424d7a71761,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,500000000,500.0,USDC,USDC
2024-12-07 11:02:35,21350190,1733569355,0xedba51795f52e28441d99d844f4facb3dd1cdd9be9a44ab49e816ebf2d452817,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,600000000,600.0,Tether USD,USDT
2024-12-07 12:22:23,21350585,1733574143,0x350a6de484f8464d19c96217ea06b8e3c3d4dbbba527a1b53641e2b7c893a569,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,143000000,143.0,Tether USD,USDT
2024-12-07 13:21:11,21350877,1733577671,0x0da31ec0e1eb15ac23f3f9bad4b92af47cec3d7e6744baafc70383bf0a789dfe,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,92373164,92.373164,USDC,USDC
2024-12-07 14:36:23,21351250,1733582183,0xfcd337f01a2f1c6e1262b4c41e91b2daa9c5db88a85ca59e069a43a35bab0bde,0x4125af68487bec121a2b90c0e15d824b53899533,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,12345678904204206969,12.345678904204206,Safe Token,SAFE
2024-12-07 15:24:23,21351488,1733585063,0x3add92387c0c7a85f644ae9f48bd9fab9894df50b0c85d0736b095d8e70ae99c,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,1365000000,1365.0,Tether USD,USDT
2024-12-07 16:17:47,21351753,1733588267,0x49ed8b982421dce4b1c60ab074632c33dce4522363a353e06a7de968b0d16c95,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,2002325995,2002.325995,Tether USD,USDT
2024-12-07 17:41:59,21352171,1733593319,0x13e76cf275b380214bd6bf9298e28bcc3bdcbe76044f5e8bd2e13026f1bc984e,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,1500000000,1500.0,USDC,USDC
2024-12-07 17:45:11,21352187,1733593511,0x06b126ebd24a5efff745559d1017b3afdd5feb954530404718bc26bc4830f60f,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,149000000,149.0,Tether USD,USDT
2024-12-07 18:41:59,21352469,1733596919,0x1091e06e27cd496222c3767169ab6b9edef8ea4bad0672e8dccf13d50d7d36fb,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,135025000,135.025,Tether USD,USDT
2024-12-07 18:44:59,21352484,1733597099,0x0362106e0b50e47c411b0a3a671919912d076d5fa903a10c9e9bffd63357b337,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,10000049960,10000.04996,Tether USD,USDT
2024-12-07 19:21:47,21352667,1733599307,0xc3ea3d24899dc6c1d12ea34356bc1cc14416cc3af98b900aa47123c1afaab082,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,3820970000,3820.97,Tether USD,USDT
2024-12-07 19:25:47,21352686,1733599547,0xb24797218874cc1159931ed2d73ae536fa0f139bb1df978c9352e39d0e30cfbb,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,1988000000,1988.0,Tether USD,USDT
2024-12-07 20:21:23,21352961,1733602883,0x727cd5b157a21d43a604d099620f11aa8c15f0a007068f930388e32ac4fda67c,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,102440080,102.44008,Tether USD,USDT
2024-12-07 23:08:47,21353793,1733612927,0xc18fc26ad09f10e77586fa11dfb89281e6e17b5cd8143e16002b3175a475e0b0,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,739008688,739.008688,Tether USD,USDT
2024-12-07 23:40:59,21353953,1733614859,0xc81c2efaaaf0a7067fbbd443061a61e6b655ca1879c4c02d06e88d16e82a1e63,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,10000000,10.0,Tether USD,USDT
2024-12-08 00:53:35,21354315,1733619215,0xd0716883350f7d7129109509f6f514c785725cc83666f3e58b79637261920bac,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,3425000000,3425.0,Tether USD,USDT
2024-12-08 01:41:59,21354555,1733622119,0xcdde08dba7bbc6a81067c46db8185f737f7bbb88da62f2bd603a3686435a66bf,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,61624157,61.624157,USDC,USDC
2024-12-08 04:05:47,21355273,1733630747,0xac5d3ac37c07359fca559398708d47fdea3e02b2b9f504dd6b79e11bf8588482,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,31000000000,31000.0,USDC,USDC
2024-12-08 07:05:11,21356164,1733641511,0xd1bcf72948647c6f96045e01d7e5323a017c58cde9cd829a58ee0d84f5a5572a,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,737000000,737.0,Tether USD,USDT
2024-12-08 13:00:59,21357934,1733662859,0x9e8c3237c1b2af2953d043fb47f61d4685385034464161d7fab9d6e9f7697c86,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,933000000,933.0,Tether USD,USDT
2024-12-08 13:07:59,21357969,1733663279,0x5ecf702ce90742eb5d9812a452ff6e39b9ba72848047a379cf3dc0e46f9fc41c,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,200000000,200.0,Tether USD,USDT
2024-12-08 13:16:11,21358010,1733663771,0x4e9e4a8fb460c36ea511b34b0900499f0d7c90201a12477fa180d93e9f3f56b1,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,7495146807,7495.146807,Tether USD,USDT
2024-12-08 13:27:47,21358068,1733664467,0x45e61c95e846e5e694d0b705aaead5bc4c2edc917099de1de126c5d91826bdf5,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,324634858,324.634858,USDC,USDC
2024-12-08 15:28:11,21358668,1733671691,0xac153cdf910491de72cd67b0e435e73a1937ef1272ceb4146fc1ff2deaaec08b,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,960000000,960.0,Tether USD,USDT
2024-12-08 16:18:59,21358921,1733674739,0xc170e0a947760d7ef027673f721de29e176c3d2f8df95706cd434906a1561729,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,1039046856,1039.046856,Tether USD,USDT
2024-12-08 16:51:47,21359084,1733676707,0x190324d44160b771bd9dfee8daed8552c7341036f361923be2619df5ff149e50,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,120000000,120.0,USDC,USDC
2024-12-08 18:57:35,21359711,1733684255,0x696abce46c75c6d6c07de14ebda538631a1bf840de2ad85cecb980ea39af837b,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,200000000,200.0,USDC,USDC
2024-12-08 19:42:23,21359934,1733686943,0xe5384613933c1776cf91f48575297855f8122cd7c05bc909490f620bf7fd3344,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,148153038,148.153038,Tether USD,USDT
2024-12-08 20:28:59,21360167,1733689739,0x5f3ad726faf9604a85b7de2c9492d24db17a95db8ddd776880143ad5a057a22b,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,112422959,112.422959,Tether USD,USDT
2024-12-08 21:29:23,21360468,1733693363,0xc7bf21d3ed9cf00edeab6e8ba02b0ec34cd338914adaa7649202a5a8900d5168,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,72138086,72.138086,Tether USD,USDT
2024-12-08 23:32:35,21361080,1733700755,0x11a46f992b0691bb504aaf9574deb36a7807990ffe8078e4798365c9d1953a5c,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,500000000,500.0,Tether USD,USDT
2024-12-09 01:45:11,21361741,1733708711,0xef488e6d237afb0fb49724a2f5737a88cccc46d13d30a3478a912f10188cbab8,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,5000000000,5000.0,Tether USD,USDT
2024-12-09 01:46:47,21361749,1733708807,0xd3275f2e2da42c52ebdd094f209f64af6c7b8fe5ac093bfb8f47289619fda9d3,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,90000000,90.0,USDC,USDC
2024-12-09 04:45:35,21362639,1733719535,0x2b755d82192d258cb091c77a4890e3433859ecdf6213a344fc8c9e31050abe03,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,1995360000,1995.36,Tether USD,USDT
2024-12-09 04:57:35,21362699,1733720255,0x34511ef1d72d620b6eb6fb5dc4210021ca6614d03d2b9abfe2061ac2cff8ae86,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,205500000,205.5,USDC,USDC
2024-12-09 05:50:59,21362964,1733723459,0x7d4e4da6dccbce3701d2fd87a4f772b627c32e1b7900800830fcc15171534529,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,341268074,341.268074,Tether USD,USDT
2024-12-09 07:32:59,21363472,1733729579,0xe3c980bfccf488811be313546120e9b885381b13882e37a09d30882864ed5a71,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,80000000,80.0,Tether USD,USDT
2024-12-09 08:34:23,21363779,1733733263,0xd771643b0fa3e997db6eef6694194313dff1f2bf9900ff7695d4a4457f5819b3,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,5000530000,5000.53,USDC,USDC
2024-12-09 10:53:11,21364472,1733741591,0x27a2be88b360d9ef6d8a598540fc16132f410bd7f01bd69dc36e0b0ba71615a9,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,100000000,100.0,Tether USD,USDT
2024-12-09 12:12:11,21364866,1733746331,0x0eed877d08d1c9de88b80396dee4db55f6c89019fe7dcda6ccec32f3b148f6ae,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,239932009,239.932009,Tether USD,USDT
2024-12-09 15:38:35,21365892,1733758715,0x5b3ee5e8a80a28f5a4ec79d4de8cb721dae2cfa56e079531f3483da84738ecc8,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,4004000000,4004.0,Tether USD,USDT
2024-12-09 15:41:59,21365909,1733758919,0x9824f8fc4bfa7ca6923455f935071f1897c822a546a82ba4b96e79228d39ec3c,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,90000000,90.0,USDC,USDC
2024-12-09 16:51:23,21366254,1733763083,0x4756c60d15f133f86c8428ff0ca60db8ae8c3464b7daaa6802e29f8d4453cc92,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,9945000000,9945.0,Tether USD,USDT
2024-12-09 20:24:35,21367315,1733775875,0x0dad62fb4332605c36944983337e3c51563be74cbd5452b881306c3e7e0d5ae4,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,352520184,352.520184,Tether USD,USDT
2024-12-09 20:30:47,21367345,1733776247,0x5238076df95c2f429f7714ce271c8b7dcf607de32fc071cf1605cd204ebc4709,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,26560000000,26560.0,Tether USD,USDT
2024-12-10 01:35:11,21368861,1733794511,0x7df7de1f1098529536cc4a9ee1c6500a66d18709e68542ddb15b590bab8f3088,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,25541000000,25541.0,Tether USD,USDT
2024-12-10 05:24:59,21370001,1733808299,0x0e1de3d529f9d1e488c28994f0372983e347bb448278e3b536ef7077b1654188,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,682700000,682.7,Tether USD,USDT
2024-12-10 05:46:11,21370105,1733809571,0x934637677cb7cf22f2d8bdd3210a40804801db9e6d48f4bd69644847c58d2f96,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,103070000,103.07,Tether USD,USDT
2024-12-10 09:34:23,21371240,1733823263,0x9a35d31a76d365becb0eb2b50c7ac4f29ff2c24081eb5436c24d040ee7b07169,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,100035268,100.035268,USDC,USDC
2024-12-10 10:50:11,21371616,1733827811,0xb7fef9ed329a1e8b487fd74b78aed6e5d18bbe5285e55f0a5f0b79e571d3c0fe,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,188000000,188.0,Tether USD,USDT
2024-12-10 11:24:35,21371787,1733829875,0xa4d856cecefa0ea84dc3b1eb2f818b4f5b460ad9fec3f06d9f92de0329c37395,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,990000000,990.0,Tether USD,USDT
2024-12-10 11:50:35,21371915,1733831435,0x4d634ed8654b514c8ab4a37aa3c47d44141f111cd143fe6388a14b87b9f4acd1,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,239131209,239.131209,Tether USD,USDT
2024-12-10 11:52:47,21371926,1733831567,0xfc0557c6fcfec8096c169a0806685a7255d9c268242e74d23d235f79d6b3eb87,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,5470000000000000,0.00547,Wrapped Ether,WETH
2024-12-10 13:24:47,21372382,1733837087,0x3f1d883a87561509299e8ee5353f62f2ebe891d400f15bc18d51a215b04ee588,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,1043248700,1043.2487,Tether USD,USDT
2024-12-10 14:49:59,21372806,1733842199,0x4f10b33d58e719e3b5f5e9dbf4eda687fe78a4a4eacd2224ad01f7f1a40ad5f2,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,4923000000,4923.0,Tether USD,USDT
2024-12-10 17:45:35,21373681,1733852735,0x4efd5a964abaceefb9181b6fbe6b0e858cdd021e924a2c841985b8dba4d8c582,0xe217e15b3c19cc0427f9492dc3bcfe8220afad10,0x5be9a4959308a0d0c7bc0870e319314d8d957dbb,22082304898,22082.304898,Tether USD,USDT
