date,volume
2024-08-01,877090884
2024-08-02,1068943411
2024-08-03,799761420
2024-08-04,729687965
2024-08-05,2344326994
2024-08-06,997038686
2024-08-07,1027808093
2024-08-08,944943177
2024-08-09,805070428
2024-08-10,432436172
2024-08-11,565274635
2024-08-12,993564881
2024-08-13,765267932
2024-08-14,527257600
2024-08-15,689986483
2024-08-16,565331611
2024-08-17,227872013
2024-08-18,265934251
2024-08-19,422009317
2024-08-20,553129234
2024-08-21,604777589
2024-08-22,488019396
2024-08-23,444439904
2024-08-24,436477274
2024-08-25,341446179
2024-08-26,567333331
2024-08-27,610677611
2024-08-28,864803859
2024-08-29,565403275
2024-08-30,633144107
2024-08-31,214868036
2024-09-01,412270201
2024-09-02,462442888
2024-09-03,380678311
2024-09-04,639516720
2024-09-05,474826538
2024-09-06,829784664
2024-09-07,308865451
2024-09-08,294072467
2024-09-09,519818958
2024-09-10,423085391
2024-09-11,589877725
2024-09-12,363998983
2024-09-13,295590762
2024-09-14,279659757
2024-09-15,164487842
2024-09-16,323641496
2024-09-17,448820012
2024-09-18,477336947
2024-09-19,563009172
2024-09-20,515522821
2024-09-21,422617524
2024-09-22,305067858
2024-09-23,535590470
2024-09-24,483062125
2024-09-25,429403497
2024-09-26,539148509
2024-09-27,458285079
2024-09-28,242485289
2024-09-29,272004614
2024-09-30,465606055
2024-10-01,813524777
2024-10-02,612209323
2024-10-03,469497532
2024-10-04,387726756
2024-10-05,176719118
2024-10-06,195529937
2024-10-07,502188564
2024-10-08,449975742
2024-10-09,466156330
2024-10-10,437180482
2024-10-11,344477860
2024-10-12,269947207
2024-10-13,273067515
2024-10-14,680675497
2024-10-15,950384443
2024-10-16,712680590
2024-10-17,563182834
2024-10-18,536429737
2024-10-19,279753292
2024-10-20,392083981
2024-10-21,531387824
2024-10-22,604937321
2024-10-23,707154113
2024-10-24,510566354
2024-10-25,626530642
2024-10-26,441540805
2024-10-27,280423916
2024-10-28,550144991
2024-10-29,728984199
2024-10-30,826938925
2024-10-31,684232009
2024-11-01,683800983
2024-11-02,339403458
2024-11-03,441018372
2024-11-04,530086410
2024-11-05,531669287
2024-11-06,1232389110
2024-11-07,1049272359
2024-11-08,882704564
2024-11-09,655979206
2024-11-10,1181793475
2024-11-11,1493000512
2024-11-12,2014387120
2024-11-13,1796378988
2024-11-14,1304049877
2024-11-15,1126818178
2024-11-16,845949217
2024-11-17,994752060
2024-11-18,1252612031
2024-11-19,1080209616
2024-11-20,1057132247
2024-11-21,1650317028
2024-11-22,1295593847
2024-11-23,1337684559
2024-11-24,1100370750
2024-11-25,1842764073
2024-11-26,1767203895
2024-11-27,1571410630
