date,tvl
2022-11-11,463088420.8701314
2022-11-12,394116989.1227629
2022-11-13,345122117.5246005
2022-11-14,326919192.7785973
2022-11-15,325782075.4539715
2022-11-16,332333260.5753191
2022-11-17,340332658.4652177
2022-11-18,315932359.2187392
2022-11-19,297443222.0001514
2022-11-20,295595237.16741353
2022-11-21,294180995.6098077
2022-11-22,288982445.47384435
2022-11-23,289585183.8387844
2022-11-24,287251884.68516016
2022-11-25,286859882.65316725
2022-11-26,287221704.79982007
2022-11-27,285809789.85270804
2022-11-28,286017626.1974241
2022-11-29,284029876.0005806
2022-11-30,285953454.7673324
2022-12-01,287506342.4024004
2022-12-02,307140003.26283437
2022-12-03,305876785.63173914
2022-12-04,295344734.78824985
2022-12-05,296069108.9447375
2022-12-06,298767867.59560406
2022-12-07,298273507.95625085
2022-12-08,298730003.2847846
2022-12-09,295370485.9391544
2022-12-10,296241484.4126035
2022-12-11,296048315.7589842
2022-12-12,294216773.17276263
2022-12-13,293194644.53114545
2022-12-14,295580250.1266132
2022-12-15,295648932.462038
2022-12-16,295497972.36218506
2022-12-17,264717673.17914283
2022-12-18,263292977.4102332
2022-12-19,260620739.9445485
2022-12-20,258758442.29738954
2022-12-21,246030876.0274495
2022-12-22,245127986.16848207
2022-12-23,233851332.28644234
2022-12-24,223218458.59706235
2022-12-25,222643420.26680544
2022-12-26,222153021.24646294
2022-12-27,219663170.2833162
2022-12-28,217972014.8574102
2022-12-29,232253519.63999295
2022-12-30,211081608.2519272
2022-12-31,210349564.23501468
2023-01-01,210474958.26435146
2023-01-02,210076851.23589644
2023-01-03,217225753.5295282
2023-01-04,232807038.13269788
2023-01-05,235056140.79387257
2023-01-06,235950568.0806386
2023-01-07,234368298.84425503
2023-01-08,233590338.4183253
2023-01-09,248223838.72030753
2023-01-10,249232276.1208942
2023-01-11,246981910.60393953
2023-01-12,252027772.00206402
2023-01-13,251048601.58221495
2023-01-14,266100433.74790353
2023-01-15,283936114.4972684
2023-01-16,282777266.5444941
2023-01-17,278095015.3683712
2023-01-18,276361662.8539806
2023-01-19,256884089.56486642
2023-01-20,258352360.56591102
2023-01-21,275974843.04295707
2023-01-22,273436747.8625473
2023-01-23,271987316.9703345
2023-01-24,270271582.21131176
2023-01-25,264729123.63808835
2023-01-26,283342526.0711088
2023-01-27,253014497.15949833
2023-01-28,269148513.7538306
2023-01-29,266447152.0748102
2023-01-30,274476286.1562265
2023-01-31,262734245.03638893
2023-02-01,262687186.62394032
2023-02-02,269694585.10267127
2023-02-03,264305014.62336454
2023-02-04,266805792.86511523
2023-02-05,263658855.3028754
2023-02-06,262764146.9898696
2023-02-07,259618703.4055072
2023-02-08,264219297.79839158
2023-02-09,260279987.90927768
2023-02-10,246894564.6065544
2023-02-11,246326242.49480954
2023-02-12,246785494.900749
2023-02-13,248084433.90588763
2023-02-14,246602843.50053304
2023-02-15,248763531.41840672
2023-02-16,257918982.65934756
2023-02-17,253462333.68348658
2023-02-18,260019485.993438
2023-02-19,264496000.71620482
2023-02-20,266167698.4726502
2023-02-21,273476921.45869887
2023-02-22,270240447.04403573
2023-02-23,283062039.08523786
